tmass_id,source_id,phot_g_mean_mag,bp_rp,parallax,parallax_over_error,ruwe,teff_gspphot,Assoc,assoc_age_myr,v_est,distance_pc
16173138-2303360,6050373760491905920,9.878372,1.0774479,7.243657787064556,400.13824,0.9497512,5526.4585,USCO,10.0,10.047071006111134,138.05180054002017
16102888-2213477,6242860961897271168,9.360591,1.1562481,6.918875453363411,145.15187,3.0966556,5836.4985,USCO,10.0,9.546788287040028,144.53215796996014
16090002-1908368,6245777283349431552,15.421208,3.387455,7.302729649072505,140.80782,1.1535146,3428.117,USCO,10.0,15.666965240979488,136.93509797764546
15385679-5742190,5882581895192805632,13.20783,3.0333033,25.4403690945625,1459.1508,1.226182,,BPMG,24.0,13.559979323435583,39.307605808821975
16435408-4106479,5968253779661362944,6.116977,-0.08300829,5.728611151687885,111.829994,0.76420695,14151.986,UCL,16.0,6.135227419953899,174.56238057026417
15213010-3813072,6007264520906861824,6.5537925,-0.06846285,6.642609587994238,65.21072,1.7371247,12100.073,UCL,16.0,6.571749353578377,150.5432446018484
15243236-3652027,6007504558039456768,10.864487,1.099721,6.908161629373631,439.4368,0.96862996,5083.6685,UCL,16.0,11.038105907558576,144.7563119756755
18414855-3525437,6733697211827236480,9.654543,0.9368954,6.703463278367054,468.00735,0.969641,5530.4463,UCRA,10.0,9.792887531385892,149.17662087105478
15490271-3102537,6016504095074970752,10.650716,1.1160908,6.783165484460054,220.84889,1.4359798,5113.3154,UCL,16.0,10.827965369018917,147.4237953195979
16265850-2445368,6049069808414965888,14.564755,2.8409166,9.958902651053688,44.169334,8.238062,,ROPH,1.0,14.948253226285603,100.41266945150794
16274987-2425402,6049152615384353408,13.550201,2.8930893,7.04078154432456,192.95497,2.0815675,,ROPH,1.0,13.926871929252277,142.02968714546768
16273566-2445325,6049068361009897344,17.526518,4.8202515,6.916733897683234,40.899902,1.0031326,3434.42,ROPH,1.0,16.465466030295296,144.57690794421785
16273311-2441152,6049095200261620352,17.149342,4.53166,7.323512093591868,48.519386,1.2190144,,ROPH,1.0,16.487220885403755,136.54650763463724
15544159-2245585,6237422850406493952,6.8379755,0.081719875,6.908861924150147,238.19458,0.88800716,11037.41,USCO,10.0,6.857267727475555,144.74163921332226
16062277-2011243,6244177803168485248,15.303915,3.1641684,6.515260694049238,160.15796,1.0588009,,USCO,10.0,15.624532979349821,153.48580002537082
16043916-1942459,6247224034497055360,14.8238535,2.8968945,6.624996343963093,199.40039,1.1748325,,USCO,10.0,15.199978651730694,150.94347952527275
16095441-1906551,6245775565362814592,13.42345,2.3887691,7.218683682001315,368.80463,1.1376548,3733.9734,USCO,10.0,13.820671440174074,138.52941118522025
16124051-1859282,6245821126373768832,10.399552,1.5722246,7.4331177106388395,394.4563,1.1561562,5395.4927,USCO,10.0,10.677848192874734,134.53305045455213
19535688-8240417,6347492932234149120,10.540908,1.0685091,8.282334675088203,442.31,1.7202868,4988.198,OCT,35.0,10.707638778958621,120.73890264393964
14411942-5001199,5904572059029263616,11.316011,1.599308,9.108883385828598,328.04584,1.652771,4767.6377,UCL,16.0,11.600000475181256,109.78294019613624
15005189-4331212,5908389078054392320,10.894515,1.1522627,7.100373308003088,47.53243,6.26603,5007.1123,UCL,16.0,11.07982203725165,140.83766537639139
15083919-4252045,6003713579391234048,5.80913,-0.14483595,6.93532454916175,90.62011,1.0340575,13245.473,UCL,16.0,5.829509241763395,144.18935882688672
14592275-4013120,6197282223497921152,9.640861,0.9758129,8.880133891727867,395.31897,1.1668837,5204.6934,UCL,16.0,9.787467231925712,112.61091467680825
19014081-3652337,6731200706257840384,9.232023,1.0911636,6.285057592096993,36.459843,8.160708,,CRA,4.5,9.403749295813064,159.1075316887196
15312193-3329394,6014509855853922176,10.5984745,1.0403681,7.357268453731654,442.19992,0.9662737,5079.643,UCL,16.0,10.759038371099876,135.9200097548151
15533670-2519378,6235654766990811008,4.670864,-0.11542082,7.031780050853424,47.50794,1.029665,13861.232,USCO,10.0,4.690050195536018,142.21150160671382
16260329-2417464,6049166805956306944,14.475543,3.4129,7.2700035993428065,221.63582,1.0249708,,ROPH,1.0,14.710973100189086,137.5515137420837
16262568-2414278,6049168214705579776,17.417109,4.4913588,7.3169220613578325,57.801403,0.9331821,,ROPH,1.0,16.804579182133384,136.6694891122601
16270451-2442596,6049072213596652288,16.586227,3.7072048,7.255516360162687,94.053085,0.9642959,4732.089,ROPH,1.0,16.67316892098354,137.8261656869281
16273526-2438334,6049095612578393856,15.648103,4.349983,7.256540129139145,95.04546,1.1049813,,ROPH,1.0,15.198235226079667,137.80672086197526
16211918-2342287,6050172068822858624,6.9920316,0.28660774,7.244764495618772,273.71097,0.93914837,,USCO,10.0,7.024745404061111,138.03071177879474
15584772-1757595,6248435902467580416,11.472689,1.7029295,7.235593564786422,314.35355,1.3707951,5024.2227,USCO,10.0,11.777778282180728,138.20566219566504
16444259-4050227,5968351361342059264,5.6139016,-0.120182514,5.75338601679478,91.05679,0.7564288,14118.029,UCL,16.0,5.63325844036169,173.81069114446478
14415758-3747366,6105713692544123520,3.9865818,-0.24001718,10.033935628914184,31.927256,2.6000621,,UCL,16.0,4.013147109617294,99.6617914428672
18580182-3653451,6730871505608505600,11.795773,1.474844,6.556421386719033,356.22964,1.1274015,4725.3213,CRA,4.5,12.053114741030702,152.52222836464458
18442192-3541435,6733632688554418688,10.85505,1.3748379,6.897574843844303,78.60299,4.8651333,,UCRA,10.0,11.090289786452912,144.97849209892135
20450949-3120266,6794047652729201024,7.8434396,2.1113243,102.9431913175485,4454.065,0.92735684,,BPMG,24.0,8.21599670317278,9.714095582245003
15480291-2908369,6233126130764332416,10.589499,1.0877056,6.903277963821294,389.2399,1.147566,5623.4536,USCO,10.0,10.76046145285091,144.85871860307537
16075188-2427443,6241992180213281920,6.2969055,-0.045717716,6.258185554193512,90.80509,1.5314509,14096.144,USCO,10.0,6.314558282986319,159.79072389918446
16274187-2404272,6050675232830514048,14.990983,3.6469126,7.354885089883878,176.39265,1.0771962,,ROPH,1.0,15.112867104565131,135.96405488039903
16262425-2401156,6049365370884635904,17.425993,4.372978,7.32571833627041,53.199154,0.9820685,3513.9875,ROPH,1.0,16.950846286329057,136.5053847414381
16161795-2339476,6050318269513902976,10.331812,1.223362,7.519114145831764,401.3547,1.0366064,5277.391,USCO,10.0,10.533056330203502,132.99439011101487
15581270-2328364,6237136599427052544,10.072614,1.1364841,6.86328461922093,384.48053,0.99022114,5525.8335,USCO,10.0,10.254400483904243,145.7028311487267
16015546-2158496,6243537406369453824,7.162432,0.13979292,7.423760176756168,248.63281,1.0004656,,USCO,10.0,7.1842505812220026,134.70262726576289
16011070-4804438,5984404849554176896,11.372711,1.3691578,7.992339330233612,373.33743,1.1296437,4700.695,UCL,16.0,11.606683351004353,125.11981269578683
15202415-3037317,6208166357818567680,10.775227,1.5422459,8.142358284017874,436.05524,1.1592602,4853.1206,UCL,16.0,11.047147112240838,122.81454157609811
18195221-2916327,4051081838710783232,8.671119,0.91805553,12.425420524504881,669.03,0.72838753,5404.2437,BPMG,24.0,8.805510920413514,80.4801735303721
16281922-2457340,6049049811047121536,14.914098,3.3718576,7.064888509976788,171.99474,1.1632218,3536.023,ROPH,1.0,15.165997045020848,141.5450503695614
16274799-2457134,6049051872631524992,18.133184,4.3106728,6.238632428175101,22.79578,1.337635,,ROPH,1.0,17.725492459112456,160.29154009519294
16334191-2523342,6047296910338934528,11.121787,1.7098255,7.3968472458364705,371.4908,1.1351383,5016.7095,USCO,10.0,11.428237753187378,135.19273371001125
16262404-2424480,6049161514556593920,17.028625,5.409478,7.16917338282936,50.828857,1.2793905,,ROPH,1.0,14.892517451130836,139.48609506293508
16255893-2452483,6049109012876315264,16.041687,3.769411,8.018253229606822,39.466213,2.0242536,,ROPH,1.0,16.090009386470523,124.71544254895468
16271372-2418168,6049158177365995904,18.042952,4.2985992,7.2887843692656515,35.56525,1.0513302,3743.1023,ROPH,1.0,17.647951858346005,137.1970893001943
16265048-2413522,6049165500286247040,16.378187,4.0479403,7.359346730642398,88.21203,1.053265,3474.218,ROPH,1.0,16.219873025144835,135.88162599219046
16252427-2327367,6050944063425483520,6.76096,0.59478855,8.093180357179424,20.302092,12.555585,,USCO,10.0,6.8342644502181065,123.5608198343071
16033550-2245560,6243154501445899264,10.619332,1.2617731,6.9349164691312835,444.45743,1.0680451,5026.822,USCO,10.0,10.829213782957757,144.19784354306248
23261069-7323498,6380514358792367232,11.102119,1.9758053,21.6112257743134,1550.5078,0.9652679,,THA,45.0,11.455702596762647,46.272248064178605
18453704-6451460,6438274728259539072,8.876848,1.5938387,35.158129725374415,194.2861,10.937466,,BPMG,24.0,9.159692920083046,28.44292366548376
15384306-4411474,5989177829530793856,10.209036,1.0810566,7.744839843334213,453.45966,0.9963954,5228.48,UCL,16.0,10.378530293121015,129.11822842413903
14565577-4227403,6100833956861862400,8.131321,0.096930504,5.385473710444541,163.57143,1.0480984,,UCL,16.0,8.151171437670927,185.68468694974942
15474176-4018267,6007977176247794816,10.914249,1.2267199,7.6488769560514145,383.95227,1.06292,4851.392,UCL,16.0,11.116248541602817,130.73814701762842
15185637-4047176,6005849243285423104,5.5679893,-0.1451416,6.663871192391186,74.50364,1.1043776,12002.818,UCL,16.0,5.588382537641571,150.06292455679528
19172382-3756504,6741967708230422272,9.662215,1.2082262,7.124969541749884,72.638565,6.682036,,UCRA,10.0,9.860059367453273,140.3514771733889
19010860-3657200,6731210258265107584,12.149582,1.5950375,6.785738928511493,91.091995,3.7174969,,CRA,4.5,12.43267766439193,147.36788587582137
15424102-3442376,6014848745955612672,4.71713,-0.18609428,7.749146651206919,41.04739,1.6376226,13693.807,UCL,16.0,4.739747219484036,129.04646730930708
15410679-2656263,6234377340635038848,10.960835,1.1462746,8.548943666837081,535.40045,0.90610373,5001.25,USCO,10.0,11.144805572770123,116.97351614085179
15492100-2600062,6234854288163845504,10.686811,1.499958,6.932687021923073,199.75827,2.1074107,5315.4775,USCO,10.0,10.949621594822672,144.24421538686568
20090521-2613265,6847146784384459648,7.076727,0.60673237,19.957325086214112,934.0072,0.8782802,6348.191,BPMG,24.0,7.152005688325313,50.10691541477011
16273718-2430350,6049145880875631744,16.268137,4.489114,7.335748107322859,71.565506,1.0368772,,ROPH,1.0,15.658327424915917,136.3187483225817
16290392-2451414,6046072986395944064,16.059761,4.2155924,7.20580310953973,96.236176,1.1286227,,ROPH,1.0,15.748747329548577,138.77703634118237
