# primary diameter: 35.0 cm
# duty-cycle efficiency: 0.6
# instrumental resolution = lambda/FWHM = 3000.0
#
# SNR stats are per HWHM! resolving element
# Number of transits (for stats): 1
# total in-transit time (for stats): 2.5 h
#
# Wavelength ranges per band (angstrom)
# NUV  0.2397 0.3252
# VIS  0.45 0.82
# NIR  0.9 1.6
#
target,teff,r_star,m_star,ra,dec,V_mag,transit_dur,NUV_min_flux,NUV_median_flux,NUV_max_flux,NUV_min_snr,NUV_median_snr,NUV_max_snr,NUV_transit_uncert,VIS_min_flux,VIS_median_flux,VIS_max_flux,VIS_min_snr,VIS_median_snr,VIS_max_snr,VIS_transit_uncert,NIR_min_flux,NIR_median_flux,NIR_max_flux,NIR_snr,NIR_transit_uncert
#name,  K,  R_sun,  M_sun,  deg,  deg,  ,  h, mJy,  mJy,  mJy,  ,  ,  ,  ppm, mJy,  mJy,  mJy,  ,  ,  ,  ppm, mJy,  mJy,  mJy,  ,  ppm
Gaia DR3 65164171528305792,5053.16455078125,nan,nan,56.34254222359188,23.471510349419837,12.410610200105756,2.5,0.019526276554774454,0.6080599754891478,9.606514661036918,0.060938727837365245,1.4951512672630076,22.61770203101132,945866.5443008484,13.417549258461996,47.87824875037487,57.77960939893206,45.76432286302241,97.53434717096214,113.84174690380873,14499.646569574148,40.00556114380939,57.68162866360422,59.325675745815516,5478.482069761047,258.13967160337506
Gaia DR3 64840266570863616,6878.6005859375,nan,nan,55.99372184072289,22.882794283641744,12.411853586862408,2.5,0.09329909354045299,4.065901997651022,12.274177900928878,0.2192000504096527,9.605836805782777,28.340959800916117,147224.40022317777,13.558317774932917,40.00336410739562,42.01548010904459,41.9596906172291,87.19013782339348,104.02600170617065,16219.879881800758,19.237965741320423,31.55316012309806,38.5982576507748,3297.6836788321702,428.8505812279484
Gaia DR3 66496543401892864,5774.259765625,nan,nan,57.98336768505769,24.16492693472199,12.416881633909584,2.5,0.027388345452672408,1.0909746400607896,10.667182381577907,0.08721245972357837,2.676653381270187,25.316682805206533,528351.4003976078,15.903381210118374,45.82643591503883,52.88233788076905,50.555675625837466,94.42081535014322,110.67272765460461,14977.773249772621,34.856370590563415,49.934642287887556,53.23881387240004,4881.628792110428,289.7011679091031
Gaia DR3 66672877577792000,4989.6689453125,nan,nan,58.07723934857197,24.85923462185809,12.41881569218836,2.5,0.019379262220391442,0.6034818608490768,9.534186721059664,0.06048007984185866,1.483991377677376,22.467088905156572,952979.6356273366,13.31652784417696,47.517770967950995,57.34458376601808,45.508092457536826,97.0797888271919,113.32926904842357,14567.53851093026,39.70435722883473,57.247340732655395,58.87900970033944,5444.763135831102,259.738307634796
Gaia DR3 64861737110747264,5538.03564453125,nan,nan,56.39718094409376,23.09546802145919,12.41889965540694,2.5,0.019377763622197636,0.6034351936015636,9.533449442476142,0.06047540457716938,1.4838776112744787,22.465552351863217,953052.6989745804,13.315498077184387,47.51409641909891,57.34014930981025,45.5054763144237,97.07514590956082,113.32403441048639,14568.235248295527,39.70128689120512,57.24291379625056,58.8744565869863,5444.4189930935545,259.7547257415487
Gaia DR3 65683729430516096,5699.48681640625,nan,nan,58.04704090978301,23.45529080618785,12.423660623796737,2.5,0.026207630165250916,0.8977371221036787,10.256623954259283,0.08656698440679629,2.2138715132516715,24.108751360470098,638796.5850357497,14.502101213757571,46.018837946605515,53.8048457620607,47.30622098038765,94.81699899500656,111.08988919337196,14915.190075226632,35.054158040778105,51.59308844276755,54.34653968646275,5012.293818711499,282.1489748054404
Gaia DR3 65010549138050944,4756.24755859375,nan,nan,56.80648230098543,23.714085620776036,12.425799997528276,2.5,0.01925499973820135,0.599612252546502,9.473052210666587,0.06009241001598644,1.4745574510204156,22.33959191921671,959076.6106769447,13.231140444736658,47.21308051578276,56.97688244499332,45.29087166083935,96.69415654728355,112.8944809424395,14625.636262534057,39.449767455142236,56.880262947272186,58.501469430175796,5416.197735312878,261.1081853885455
Gaia DR3 66928479672684032,4915.005859375,nan,nan,57.25263206258379,25.190060329698895,12.427507357683336,2.5,0.019224744337310924,0.598670081197436,9.458167193985904,0.05999801998798514,1.4722603232599,22.308522192677135,960573.0318410831,13.210350340148976,47.13889455381451,56.88735461101263,45.237892914388965,96.60006429897228,112.7883922589484,14639.882205421482,39.38777999496993,56.79088693160762,58.409546011097426,5409.233616054156,261.44434919132107
Gaia DR3 64975948881507712,5492.95068359375,nan,nan,56.367603621082054,23.398756216460207,12.428588234156043,2.5,0.01920561516587313,0.5980743873137115,9.448756046635046,0.05993834123288949,1.4708079176680824,22.288872737002897,961521.5864592871,13.197205663061146,47.09199000312262,56.830750063253596,45.204378541835595,96.5405335654521,112.72127101624692,14648.909739185287,39.34858802534692,56.73437837195357,58.35142683928187,5404.828679544704,261.65742639084476
Gaia DR3 66672533980420864,6657.17333984375,nan,nan,57.97889358762449,24.83021279943426,12.429933799015911,2.5,0.07718083979231281,2.8074468974002595,11.926216342998325,0.22363195742830075,6.65333208841756,28.150109094786366,212557.18842518414,14.800317090337577,41.956752945500725,44.05712548851272,45.20775916530282,88.41397867159492,105.03802585070774,15995.36163422815,24.0780288380068,36.96287629010761,42.7351335665058,3781.24014481819,374.0078673160003
Gaia DR3 69856337400227200,6681.9501953125,nan,nan,56.68312207340336,25.35785262942247,12.431079238414307,2.5,0.07709945781660239,2.8044866345185993,11.913640954451699,0.2233964614063185,6.646579789905499,28.124583048119653,212773.1264914526,14.784711156932428,41.912512387114894,44.010670229331474,45.17227247749409,88.35497968505119,104.97071967023524,16006.04252770109,24.052640185028647,36.923901436911876,42.690072258398125,3777.794372197842,374.3490044828287
Gaia DR3 65201039527567232,5107.1826171875,nan,nan,56.51159600199895,23.73718212047578,12.440769015732846,2.5,0.018991353153624702,0.5914021396094159,9.343343672893747,0.05926988861164958,1.4545381293433746,22.06849546847507,972276.720591379,13.049974771626417,46.566621539175614,56.19673387783208,44.82802155825303,95.87159385224476,111.96700802420071,14751.121844836029,38.90960663492386,56.10143733004209,57.70044565361449,5355.392788110884,264.0727988267615
Gaia DR3 66828252314565504,6617.93603515625,nan,nan,57.20642300113667,25.023766070125497,12.447973260715951,2.5,0.07590907775533673,2.761186654643798,11.72969983410048,0.21995176966234725,6.547753450377071,27.750417033513695,215984.54692756548,14.556442037133316,41.265402530884124,43.33116578393635,44.65138367313112,87.48826003028917,103.98188048933724,16164.609535993546,23.68127851650483,36.35381343241266,42.03095723645767,3727.2884846962456,379.42154683751187
Gaia DR3 64885106030380800,6239.2841796875,nan,nan,56.93800508133,22.8288381050034,12.449009218886268,2.5,0.03430932235115888,1.5044255920029486,11.833908276053428,0.12834623992809796,3.6154194273630584,27.236183008289498,391161.6869870519,16.62851069198356,43.45005602062757,48.38849560723195,48.66159083645337,90.53292185657233,106.97127223677803,15620.986635265974,30.211723214664364,44.12984034958804,48.20694853326798,4401.579043535564,321.2968683250386
Gaia DR3 64962651662785152,4682.8916015625,nan,nan,56.82873981508618,23.31304118931839,12.450154792733052,2.5,0.00010302633388884695,0.021000760447290635,1.4288385482826327,0.00036539157290913686,0.04757818670474436,3.770821957295983,29723990.347704317,6.270661145615691,59.9641199060177,134.60389644294514,20.069042466562383,121.67986946232325,150.42147551794676,11622.411896250347,124.72483782758339,192.86415929698626,260.98152795245704,13555.757261544708,104.3256776502608
Gaia DR3 64169220882160128,6361.9609375,nan,nan,57.642491611486165,23.09092317981044,12.451628035225369,2.5,0.03422666733707332,1.5008012616467565,11.805399060825184,0.12803727158537478,3.606889981598891,27.17949467155047,392086.69229943946,16.588450740597743,43.345379951667496,48.27192228220215,48.57575066841807,90.39564376475214,106.81525674692645,15644.70923016467,30.138939777489515,44.023526603768296,48.09081257554614,4392.606679300092,321.9531511977833
Gaia DR3 64934893291213952,5055.1650390625,nan,nan,57.11688600086402,23.300556775545953,12.465095111116677,2.5,0.018570580158061026,0.5782990158955206,9.136332267544043,0.05795714969532427,1.4225781144266523,21.634167258659545,994120.1456927177,12.760839135409807,45.53489006223349,54.95163734029775,44.083679743454454,94.54624241665896,110.47244059695849,14957.903415566225,38.04752421206837,54.858452185706334,56.42203283244085,5257.78597014244,268.97511051306304
Gaia DR3 66655869507525120,5268.5009765625,nan,nan,58.166806450010725,24.70600683147135,12.481233082314048,2.5,0.01829659534461026,0.5697669643042234,9.00153754004272,0.057102353627989245,1.40176104709038,21.350245868384764,1008883.4793266389,12.572569512154507,44.86308184444947,54.140897235392615,43.59520494822735,93.67473249666341,109.48953137003986,15097.065395126354,37.48618236196025,54.04908690684216,55.5895989500024,5193.852100145049,272.2860672781962
Gaia DR3 66550213313056896,4710.02490234375,nan,nan,57.78154040795145,24.358307083081232,12.488238599419113,2.5,0.018178919910011637,0.5661024806185094,8.94364371760584,0.05673521933792188,1.3928186408037222,21.228031983877848,1015360.8811244995,12.491708425515238,44.57454277179439,53.79268744598986,43.38447271724512,93.29831715687585,109.06496836482769,15157.97503608961,37.24508817379009,53.70146759999146,55.232071765714984,5166.300305274251,273.7381644131936
Gaia DR3 64944956397516672,4782.6376953125,nan,nan,57.35073731218206,23.477033593819964,12.489407356100063,2.5,0.01815936147360035,0.5654934191657797,8.934021380976276,0.0566741990346448,1.3913322630780813,21.207703403072617,1016445.6039022576,12.478268777498844,44.52658566737455,53.73481267334039,43.34939279378373,93.23563050126467,108.99426141431269,15168.166448490018,37.20501672332516,53.64369096945199,55.17264838034111,5161.715600297288,273.98130231964814
Gaia DR3 66789185292165632,4748.89794921875,nan,nan,56.78390873357743,24.52608542046512,12.489617648984222,2.5,0.018155844583695076,0.5653839011025892,8.93229114560132,0.05666322669642926,1.3910649881137727,21.204047551023276,1016640.9006459942,12.475852134294582,44.51796228599203,53.72440595168736,43.34308325358765,93.22435477226674,108.98154297847043,15170.001077806428,37.19781129664042,53.63330189517059,55.16196319570959,5160.8910399751585,274.02507656505423
Gaia DR3 66843508038301824,6043.24609375,nan,nan,56.91898488000443,25.08394300295505,12.494886429811178,2.5,0.03288980176970808,1.4421811947148933,11.344289851506158,0.12303984943862785,3.4688169159684126,26.257812023368935,407693.34232166584,15.940519453784475,41.65234494504324,46.38646057089767,47.17458458931439,88.1507714575766,104.26347778159705,16043.121789962996,28.961737497506572,42.304003744853624,46.21242486091098,4246.63806511291,333.01956528652124
Gaia DR3 66493554104642432,4723.59912109375,nan,nan,58.10367291552688,24.1510837781997,12.495910668088865,2.5,0.018050916149817835,0.5621163666726362,8.880668577644045,0.056335860022535614,1.3830903016521314,21.094905856569337,1022502.6960884522,12.403750193803686,44.260678740710404,53.41391542333385,43.15460083704125,92.88740773604052,108.6014756635977,15225.029924313169,36.982833245631824,53.32333788630374,54.843164564170415,5136.266769122133,275.3388065579012
Gaia DR3 66566946505629440,4839.27294921875,nan,nan,57.644175638875446,24.507572021342792,12.498782238826218,2.5,0.018003237904891035,0.5606316374996047,8.857211890568198,0.056187108044734854,1.379466452378538,21.045270097743245,1025188.8039282467,12.370987920972622,44.143772126990015,53.272832182964436,43.068806792792515,92.7339631912811,108.42838873336552,15250.222396469951,36.88514975040435,53.182493890189825,54.69830621953301,5125.063026473449,275.9407162542183
Gaia DR3 64895512733555328,5039.58447265625,nan,nan,57.14319345750991,23.023165580298755,12.502460261421469,2.5,0.01794235360777931,0.5587356639326228,8.827258105411563,0.055997153955046834,1.3748386361295144,20.981846899683667,1028639.6710194517,12.329151063173756,43.99448439597125,53.09267131636111,42.95911258527833,92.53770672106272,108.20700440536449,15282.565480425968,36.76040961042075,53.00263853437779,54.513324609837476,5110.742588270716,276.7139095635048
Gaia DR3 66565365957675008,7251.6953125,nan,nan,57.58653419047763,24.474936163404227,12.510373160541585,2.5,0.08520588562721441,3.7132062856870665,11.209457227375662,0.20020790785861103,8.813413691943214,26.204872235585366,160461.49787180638,12.382204690203826,36.533281701827946,38.37085717442196,39.155198987054874,82.27750573038395,98.39984385657415,17188.33780653666,17.569172930329614,28.816088673575155,35.250060874125225,3043.7195548995965,464.6333332834753
Gaia DR3 68364334480245504,5249.8759765625,nan,nan,55.49545267867257,24.67543408035261,12.514411921949364,2.5,0.017745929313633477,0.5526188934798053,8.730621511322438,0.0553843231345356,1.359906715983764,20.77693115092017,1039934.2438352806,12.194177422148687,43.512853851133386,52.51143817852399,42.604166868431605,91.90215285191819,107.49003662375246,15388.252815489705,36.3579742517113,52.4223910323183,53.9165388401385,5064.438837907637,279.2438822219787
Gaia DR3 65289142193643008,5766.9638671875,nan,nan,56.014622253325534,24.243991095537027,12.52250130632146,2.5,0.024849515644262,0.9898440719075431,9.67836176629471,0.07913183976696574,2.432023258506209,23.247655077421275,581496.7259983072,14.429178310913198,41.578442120913614,47.98027996047117,47.08267658209045,88.83149475134984,104.353111468574,15920.181984234883,31.625273888455503,45.30582823514128,48.30371153636337,4499.57209818996,314.2995670503846
Gaia DR3 65211454825357952,5180.67333984375,nan,nan,56.646107982293714,23.991082876293536,12.523471577521306,2.5,0.01759846890155443,0.5480268877124548,8.658074110562946,0.054924253494627685,1.3486952536514152,20.622793434609513,1048579.0311371658,12.092849484013962,43.15128229034204,52.0750925707051,42.33663744948038,91.42259976915477,106.94901149473947,15468.971194694019,36.05585640988051,51.986785364834,53.46851749987909,5029.57327430976,281.1796319971453
Gaia DR3 66751389579922048,6841.92626953125,nan,nan,57.310585296541504,24.478795143660175,12.529896713003897,2.5,0.08368741897252814,3.6470326888130686,11.00969183685591,0.19664408605954367,8.66393576914293,25.798600710082763,163229.92229581068,12.16153959418176,35.88221670036557,37.687044469440465,38.61739723816841,81.3292857986685,97.31316966397125,17388.737015027968,17.256070108279946,28.302552907269703,34.62186434029418,2995.504020498956,472.1120561666054
Gaia DR3 64131940566116736,6451.25146484375,nan,nan,57.16835605502971,22.78853121858869,12.531273709072554,2.5,0.031805801504448485,1.3946489897910197,10.970398476473905,0.11898746399561272,3.3566972796133507,25.503723721004707,421311.0222843791,15.415143003136698,40.27954393866272,44.857629965125575,46.020271485929584,86.29534798125806,102.15362625150621,16388.062571811395,28.007200545611937,40.9097250075704,44.689330220259954,4127.085225208117,342.6664304713457
Gaia DR3 66476649113417728,5941.439453125,nan,nan,58.12268151635004,23.929922095505244,12.535623033541237,2.5,0.031678646265624236,1.3890733741176315,10.92654032568723,0.11851209905003857,3.3435358624498033,25.4148662698814,422969.46123882855,15.353515372410289,40.1185118380085,44.678295303475636,45.88377113312012,86.07556214882564,101.90365257550881,16429.90794446284,27.895231593228274,40.74617352930174,44.51066839794249,4112.990201630944,343.8407321788197
Gaia DR3 65102225216403456,5830.97412109375,nan,nan,55.47978204418473,23.271892753925066,12.547798849141044,2.5,0.02427721759836823,0.9670474171879158,9.455463758719963,0.07731021639517814,2.376782784293383,22.774791250961215,595011.6988892363,14.09686637898646,40.6208676748861,46.875267659390204,46.27879674314628,87.5308355416891,102.88172340614516,16156.746975179223,30.89692639443109,44.26241003183487,47.19125042776786,4411.920047480904,320.5437875467793
Gaia DR3 66525474301522560,7597.046875,nan,nan,57.33349262023324,24.02581501823998,12.559653139308407,2.5,0.0814249692720068,3.548436888919834,10.712050037109357,0.19133386918616252,8.440745486906536,25.189966752091276,167546.04964299107,11.8327581363408,34.912157981570175,36.66819308747336,37.80897274889564,79.8999191370261,95.67459114763568,17699.81218563887,16.789560433014785,27.537406806037186,33.68587865009262,2923.3254155980885,483.7687774433961
