dist_bin_pc,v_bin,teff_bin_k,n
40.0,15.0,2800.0,2
190.0,14.5,3600.0,59
10.0,9.0,3400.0,1
190.0,12.25,5000.0,1008
270.0,15.5,4800.0,31
120.0,11.0,4800.0,18
180.0,12.75,4800.0,732
160.0,13.25,4200.0,72
40.0,9.25,4600.0,8
120.0,14.75,3800.0,200
130.0,12.25,4800.0,107
200.0,13.75,3600.0,1
200.0,12.25,4600.0,32
30.0,9.0,4400.0,6
170.0,15.75,5000.0,3
180.0,15.5,3600.0,1928
380.0,14.25,5000.0,896
140.0,15.25,3800.0,140
400.0,15.75,4400.0,2637
40.0,8.25,5000.0,2
260.0,14.25,5000.0,26
450.0,13.5,4800.0,145
70.0,9.25,5000.0,2
490.0,14.25,4800.0,1188
150.0,13.25,3600.0,1
470.0,14.25,5000.0,3923
40.0,12.0,4000.0,1
10.0,13.0,3000.0,13
80.0,11.5,4600.0,126
270.0,11.0,5000.0,4
370.0,14.75,4000.0,37
190.0,14.25,4600.0,16
20.0,14.5,3000.0,91
340.0,15.5,4200.0,3801
180.0,15.0,5000.0,43
50.0,11.5,3600.0,2
110.0,13.0,3800.0,9
460.0,15.75,4400.0,6334
350.0,15.0,4400.0,4415
90.0,10.75,4400.0,4
190.0,15.25,4400.0,39
480.0,14.25,5000.0,4006
130.0,13.25,4600.0,10
260.0,13.5,4600.0,1508
240.0,13.5,5000.0,125
290.0,15.75,3600.0,653
180.0,14.75,4600.0,27
30.0,8.75,5000.0,20
80.0,10.75,5000.0,118
110.0,12.75,4600.0,8
240.0,14.75,4600.0,39
70.0,14.25,3000.0,2
260.0,12.0,5000.0,46
490.0,15.0,4600.0,5381
460.0,13.25,4800.0,27
140.0,14.5,4200.0,28
270.0,15.75,4400.0,103
310.0,14.75,5000.0,24
40.0,9.75,4400.0,38
140.0,15.0,4000.0,13
60.0,10.25,5000.0,32
20.0,10.25,4200.0,1
300.0,15.0,4800.0,36
210.0,15.5,3400.0,220
240.0,15.5,4000.0,1383
320.0,13.25,5000.0,1739
60.0,11.0,4000.0,2
120.0,11.75,4600.0,217
200.0,15.75,4600.0,19
340.0,14.0,4000.0,4
40.0,9.5,4800.0,79
140.0,13.0,4000.0,38
120.0,13.5,5000.0,8
390.0,12.0,5000.0,7
280.0,13.25,4200.0,1
240.0,15.25,3600.0,262
240.0,13.75,4000.0,2
120.0,14.5,3200.0,2
90.0,15.5,3800.0,1
10.0,6.5,4600.0,1
310.0,13.0,4600.0,49
60.0,14.75,3000.0,9
80.0,11.5,4800.0,5
70.0,9.75,4800.0,5
10.0,12.25,2800.0,1
100.0,13.0,4600.0,2
180.0,14.75,3400.0,35
140.0,13.5,4800.0,5
380.0,15.5,4200.0,3065
300.0,11.25,5000.0,11
50.0,12.5,3600.0,7
130.0,13.75,4200.0,371
40.0,9.25,4800.0,77
270.0,15.25,4800.0,18
70.0,13.5,4000.0,2
120.0,15.25,4600.0,2
390.0,13.5,4800.0,231
410.0,15.5,4000.0,236
0.0,5.75,4800.0,1
0.0,11.75,3000.0,3
90.0,12.0,4200.0,18
190.0,12.25,4400.0,3
130.0,14.25,4200.0,17
400.0,13.0,4800.0,21
190.0,14.0,3600.0,7
380.0,12.75,5000.0,110
30.0,13.0,3000.0,78
340.0,15.75,4200.0,3358
230.0,13.0,4400.0,64
360.0,13.0,4600.0,6
400.0,15.75,4000.0,547
60.0,9.25,4600.0,1
70.0,10.75,4600.0,217
230.0,15.0,4000.0,1204
10.0,14.75,2800.0,2
50.0,9.0,4800.0,2
170.0,14.0,4200.0,1151
190.0,14.75,4600.0,25
70.0,14.75,3600.0,29
80.0,15.5,3000.0,3
0.0,13.0,2800.0,1
210.0,13.75,5000.0,14
130.0,11.25,4800.0,22
490.0,14.75,4000.0,4
360.0,14.5,4200.0,155
290.0,14.5,4400.0,3191
160.0,14.0,4000.0,184
210.0,15.75,3600.0,1987
130.0,12.75,4000.0,18
230.0,13.5,4400.0,511
170.0,15.75,4400.0,6
280.0,14.25,4800.0,123
290.0,15.75,4800.0,72
490.0,13.0,4800.0,2
30.0,10.5,3800.0,12
50.0,11.25,3600.0,3
30.0,8.5,4400.0,1
470.0,15.75,4000.0,267
50.0,10.25,4400.0,88
20.0,10.75,3800.0,7
250.0,14.75,3400.0,2
200.0,15.5,5000.0,127
390.0,13.5,4600.0,87
170.0,14.25,4200.0,875
160.0,15.0,4800.0,38
50.0,8.75,5000.0,2
470.0,13.5,5000.0,419
250.0,13.75,4600.0,1666
250.0,15.25,4800.0,24
150.0,13.75,3600.0,16
400.0,14.25,4400.0,222
140.0,14.75,4400.0,15
150.0,14.5,4200.0,71
400.0,15.5,5000.0,45
260.0,15.0,4800.0,12
470.0,15.25,4000.0,51
40.0,12.75,3000.0,1
270.0,14.0,4400.0,1610
70.0,9.25,4800.0,1
120.0,14.75,4400.0,3
60.0,11.75,4600.0,1
180.0,14.25,4600.0,9
420.0,14.25,5000.0,2323
10.0,14.0,3000.0,5
430.0,15.0,4600.0,3452
80.0,9.75,5000.0,4
230.0,13.75,4800.0,96
290.0,12.75,4600.0,15
130.0,13.25,4800.0,4
390.0,14.0,5000.0,2667
170.0,13.0,4400.0,703
220.0,13.0,4600.0,476
40.0,14.5,3000.0,170
130.0,13.75,3400.0,4
170.0,12.5,4800.0,1081
100.0,10.75,4600.0,10
290.0,15.25,3400.0,4
90.0,13.75,4200.0,5
180.0,14.25,3800.0,31
390.0,15.25,3600.0,8
290.0,15.5,4400.0,261
440.0,13.0,5000.0,75
350.0,15.25,3800.0,47
10.0,9.25,3600.0,5
310.0,14.75,4000.0,89
190.0,12.75,4400.0,37
150.0,15.0,5000.0,64
230.0,14.0,4000.0,18
50.0,10.25,4200.0,2
240.0,15.0,4400.0,181
430.0,14.0,4800.0,1090
320.0,14.0,4800.0,1626
210.0,15.25,3600.0,476
90.0,13.75,4000.0,33
400.0,14.5,4800.0,2156
230.0,13.0,4600.0,233
370.0,11.75,5000.0,10
370.0,15.0,3800.0,11
70.0,14.5,3400.0,516
90.0,14.0,4200.0,3
310.0,15.25,4200.0,2986
150.0,13.75,4800.0,2
70.0,9.5,5000.0,6
120.0,10.25,5000.0,5
30.0,9.75,4200.0,22
230.0,14.75,4000.0,263
160.0,13.25,4600.0,109
100.0,15.0,3800.0,4
430.0,15.5,5000.0,60
320.0,15.25,5000.0,16
160.0,14.25,3800.0,61
70.0,11.75,5000.0,1
330.0,12.75,5000.0,199
20.0,8.25,5000.0,3
230.0,13.0,5000.0,796
20.0,13.5,3200.0,14
490.0,15.5,4600.0,2122
70.0,11.25,4000.0,1
480.0,15.75,4400.0,7205
360.0,13.75,5000.0,2697
190.0,11.25,5000.0,26
110.0,13.5,4800.0,9
50.0,10.5,4400.0,139
340.0,14.0,4400.0,198
320.0,15.0,4400.0,3492
230.0,15.25,4800.0,45
100.0,11.25,4400.0,16
100.0,12.0,3800.0,1
130.0,14.0,4000.0,794
80.0,15.0,3400.0,1353
130.0,12.75,3800.0,3
90.0,11.0,4800.0,357
170.0,14.25,4800.0,7
0.0,4.5,4400.0,1
120.0,12.5,3800.0,1
90.0,11.75,4000.0,1
100.0,11.5,5000.0,25
110.0,12.0,4000.0,1
40.0,13.75,3200.0,45
30.0,15.75,3000.0,34
330.0,14.25,4200.0,119
170.0,13.25,4800.0,11
120.0,15.25,4800.0,1
60.0,11.25,4200.0,25
360.0,13.5,4600.0,149
40.0,11.75,3600.0,6
260.0,14.75,5000.0,8
440.0,14.5,5000.0,1458
40.0,12.75,3200.0,22
100.0,12.25,4200.0,17
160.0,15.5,3200.0,13
200.0,14.25,5000.0,5
280.0,15.5,4200.0,1475
30.0,15.0,3000.0,240
460.0,14.0,4800.0,493
280.0,15.5,4600.0,40
300.0,14.5,4000.0,32
360.0,14.75,4000.0,38
400.0,14.25,4000.0,1
120.0,12.75,4000.0,16
80.0,12.75,4600.0,1
100.0,14.5,3200.0,26
360.0,14.0,4600.0,848
210.0,15.0,4400.0,51
10.0,8.5,4000.0,2
170.0,15.5,3800.0,392
200.0,13.0,4000.0,1
340.0,15.0,4600.0,392
430.0,14.25,4400.0,145
170.0,14.75,3600.0,303
60.0,10.5,4800.0,45
430.0,15.75,4600.0,366
330.0,13.0,5000.0,516
140.0,15.5,4800.0,5
470.0,15.25,5000.0,219
270.0,12.25,4800.0,18
100.0,13.5,3800.0,111
400.0,14.0,5000.0,2989
170.0,14.25,3400.0,3
50.0,11.75,4000.0,25
370.0,13.25,5000.0,668
110.0,11.5,5000.0,112
470.0,12.75,5000.0,11
160.0,15.0,4000.0,115
190.0,15.0,3800.0,536
370.0,12.25,5000.0,8
200.0,11.75,4800.0,23
350.0,13.25,4600.0,48
390.0,14.75,4200.0,241
160.0,15.25,5000.0,46
130.0,11.25,4600.0,12
230.0,15.5,4800.0,63
230.0,15.5,5000.0,62
60.0,11.5,4200.0,36
350.0,13.5,5000.0,2282
380.0,11.75,4800.0,1
0.0,7.25,3600.0,1
350.0,14.0,4400.0,175
480.0,15.75,4800.0,177
90.0,9.75,5000.0,8
70.0,13.75,3000.0,1
160.0,14.25,4600.0,6
150.0,14.5,4400.0,11
420.0,14.5,5000.0,867
330.0,15.0,4600.0,310
220.0,12.75,4800.0,939
50.0,13.5,3200.0,33
220.0,13.5,4600.0,1449
40.0,13.0,3400.0,4
100.0,14.5,4000.0,1
340.0,15.0,3400.0,1
370.0,13.75,4400.0,67
80.0,12.75,5000.0,4
230.0,13.5,5000.0,64
310.0,12.75,4800.0,72
280.0,14.5,4600.0,335
50.0,14.0,3400.0,3
160.0,15.5,4800.0,18
110.0,12.75,4000.0,37
70.0,13.0,3400.0,31
220.0,14.5,4600.0,41
160.0,15.25,4000.0,21
340.0,14.75,5000.0,48
340.0,14.75,4800.0,161
110.0,15.75,5000.0,1
160.0,15.75,3800.0,41
110.0,15.0,4200.0,2
210.0,14.5,4600.0,11
70.0,15.0,3800.0,2
440.0,15.5,3800.0,17
100.0,12.75,3800.0,16
40.0,10.5,4200.0,51
170.0,13.75,3800.0,18
130.0,15.25,4600.0,2
80.0,10.75,4800.0,288
340.0,15.5,4400.0,1275
210.0,11.75,4600.0,1
200.0,14.5,4800.0,10
280.0,14.25,4200.0,218
300.0,13.5,4200.0,4
380.0,14.0,5000.0,2140
450.0,14.5,5000.0,1798
210.0,14.0,5000.0,10
150.0,13.5,4000.0,48
90.0,13.25,4000.0,396
150.0,14.25,3600.0,146
50.0,9.75,4200.0,1
480.0,15.5,3800.0,7
290.0,15.5,4800.0,28
200.0,14.25,3800.0,16
60.0,12.75,3400.0,17
280.0,14.75,3800.0,20
60.0,13.25,3600.0,96
440.0,15.0,4600.0,3864
90.0,10.5,5000.0,152
310.0,15.0,5000.0,10
120.0,14.0,3400.0,43
50.0,9.5,4600.0,2
80.0,13.75,3600.0,475
260.0,15.75,3800.0,1186
10.0,7.0,4800.0,5
50.0,12.25,4000.0,10
180.0,15.25,4000.0,136
340.0,15.0,4800.0,77
130.0,10.75,4600.0,2
140.0,15.75,3400.0,3032
110.0,14.25,4200.0,5
20.0,9.5,4000.0,7
190.0,15.0,4000.0,1000
40.0,11.0,3600.0,1
400.0,13.25,4800.0,102
380.0,13.0,4600.0,1
40.0,8.0,5000.0,2
70.0,8.0,5000.0,1
370.0,13.0,4600.0,5
400.0,12.75,5000.0,57
30.0,11.0,3400.0,5
100.0,12.25,4800.0,6
280.0,14.0,4800.0,378
330.0,13.75,4800.0,2564
240.0,15.75,4400.0,62
460.0,15.5,4200.0,1221
20.0,8.25,4800.0,17
30.0,10.25,4200.0,19
100.0,13.0,5000.0,5
450.0,12.75,5000.0,17
20.0,12.0,3000.0,37
490.0,12.75,4800.0,1
180.0,15.75,4800.0,23
90.0,11.0,4400.0,10
330.0,12.0,5000.0,8
40.0,13.0,3200.0,24
60.0,10.5,4400.0,24
90.0,15.75,3400.0,1579
70.0,13.75,3600.0,422
10.0,9.5,3400.0,8
190.0,15.75,3600.0,2665
380.0,15.5,3400.0,1
60.0,15.75,3200.0,5
210.0,15.25,4200.0,139
110.0,13.25,5000.0,2
120.0,12.25,4400.0,353
330.0,12.75,4800.0,63
40.0,11.0,4000.0,16
10.0,9.25,4000.0,3
200.0,13.25,4400.0,559
430.0,13.5,4600.0,19
150.0,15.25,4400.0,6
470.0,14.75,4200.0,68
50.0,9.75,4400.0,1
440.0,13.5,5000.0,583
100.0,13.0,4000.0,79
200.0,15.75,4800.0,44
480.0,15.0,4000.0,11
180.0,14.5,4800.0,6
40.0,9.0,5000.0,53
170.0,12.0,5000.0,812
200.0,15.5,4600.0,48
120.0,15.0,3200.0,33
140.0,12.5,4400.0,316
210.0,13.0,5000.0,224
50.0,14.25,3200.0,20
40.0,15.25,2800.0,7
430.0,12.25,5000.0,8
450.0,13.0,5000.0,64
450.0,15.75,3600.0,29
60.0,10.75,4200.0,4
120.0,11.25,4600.0,9
100.0,13.0,3600.0,12
170.0,12.0,4400.0,2
300.0,15.25,3800.0,84
280.0,15.25,5000.0,9
420.0,14.0,4600.0,210
320.0,14.0,4200.0,47
340.0,12.5,5000.0,89
490.0,15.0,5000.0,645
140.0,14.5,5000.0,18
100.0,11.75,4800.0,29
150.0,15.5,3200.0,27
220.0,13.75,4200.0,104
130.0,14.75,5000.0,40
400.0,15.5,4800.0,83
200.0,12.75,4400.0,41
240.0,14.0,4200.0,174
280.0,14.75,4400.0,2705
60.0,12.0,3600.0,7
130.0,13.75,5000.0,8
110.0,15.75,3400.0,3151
180.0,11.75,5000.0,156
250.0,15.25,3800.0,204
380.0,13.75,5000.0,2867
300.0,15.0,5000.0,22
180.0,14.5,3400.0,8
110.0,15.0,3600.0,1065
60.0,13.0,4000.0,4
410.0,13.0,5000.0,171
330.0,14.25,4000.0,1
280.0,12.75,4400.0,1
120.0,13.75,4800.0,20
130.0,15.25,4200.0,1
180.0,14.5,4400.0,32
220.0,12.5,4600.0,55
10.0,11.0,3000.0,17
150.0,11.75,5000.0,687
270.0,15.75,4200.0,389
190.0,13.25,4400.0,932
410.0,14.5,4200.0,57
480.0,15.5,3600.0,1
100.0,11.75,4400.0,128
180.0,13.75,4800.0,12
30.0,13.0,3400.0,7
470.0,15.75,4800.0,159
150.0,14.75,4400.0,26
80.0,12.5,4800.0,3
10.0,6.0,5000.0,1
60.0,14.0,3200.0,20
100.0,14.5,4800.0,9
260.0,14.0,4200.0,135
200.0,15.75,3800.0,776
400.0,14.75,4800.0,869
320.0,15.0,5000.0,23
480.0,13.25,5000.0,140
290.0,15.75,4600.0,63
300.0,13.75,4800.0,2053
180.0,15.75,3200.0,16
120.0,10.75,4800.0,15
480.0,15.0,4400.0,1669
330.0,15.75,4000.0,1995
20.0,10.5,3800.0,8
10.0,11.0,3400.0,2
280.0,13.5,5000.0,763
130.0,13.25,3600.0,7
90.0,14.0,3800.0,269
490.0,15.25,4800.0,1001
250.0,12.5,4600.0,16
50.0,11.5,3800.0,4
220.0,14.75,5000.0,6
250.0,15.0,4400.0,267
350.0,14.5,4400.0,2026
280.0,15.25,4000.0,695
160.0,14.0,4800.0,3
10.0,8.25,4400.0,4
410.0,14.5,4800.0,2644
240.0,14.75,4000.0,184
230.0,14.25,4600.0,86
400.0,15.5,4200.0,2320
100.0,13.25,4800.0,12
90.0,15.25,3600.0,92
270.0,15.25,4400.0,284
120.0,11.25,4400.0,2
80.0,10.0,4800.0,5
370.0,14.0,4800.0,3071
290.0,13.75,4800.0,1576
320.0,15.0,4000.0,158
130.0,10.5,5000.0,9
380.0,12.75,4600.0,1
490.0,14.25,4600.0,286
330.0,12.25,5000.0,34
440.0,14.75,4200.0,98
170.0,13.5,4200.0,158
30.0,13.75,3400.0,2
150.0,15.75,4800.0,3
240.0,12.5,5000.0,683
140.0,13.25,4600.0,14
290.0,15.0,4000.0,178
20.0,8.5,4200.0,2
430.0,15.0,4200.0,346
250.0,11.75,5000.0,19
240.0,14.5,4000.0,108
190.0,14.25,4000.0,114
220.0,15.5,3800.0,1401
70.0,11.0,4400.0,96
150.0,13.5,5000.0,6
250.0,15.75,3800.0,1526
260.0,13.25,4800.0,1836
310.0,12.75,4600.0,4
480.0,15.5,4800.0,386
110.0,12.0,4600.0,437
150.0,11.5,4600.0,14
270.0,13.75,4600.0,2354
350.0,15.0,4600.0,557
320.0,13.75,4800.0,2594
220.0,15.5,4400.0,57
220.0,14.25,3800.0,12
0.0,8.75,3600.0,1
20.0,9.75,4200.0,7
150.0,12.5,4400.0,99
130.0,14.5,4600.0,10
340.0,13.25,4800.0,148
410.0,15.75,3600.0,96
430.0,14.75,4000.0,9
70.0,13.25,4000.0,15
230.0,14.75,3400.0,2
180.0,13.0,5000.0,36
160.0,11.0,5000.0,17
470.0,15.0,4400.0,1964
100.0,15.0,3600.0,596
300.0,15.0,4200.0,1925
220.0,11.75,4800.0,7
410.0,14.0,4200.0,2
250.0,15.25,4400.0,148
70.0,13.25,3600.0,124
60.0,10.75,4600.0,129
130.0,12.75,4200.0,38
150.0,13.5,4600.0,16
20.0,15.75,2800.0,2
310.0,13.25,4600.0,101
200.0,14.5,4000.0,271
330.0,14.5,3800.0,1
270.0,14.5,4400.0,2907
30.0,11.75,3800.0,3
50.0,15.25,3200.0,16
120.0,13.5,4600.0,2
100.0,11.5,4600.0,316
290.0,14.25,4800.0,193
390.0,14.5,4800.0,1678
150.0,15.0,3600.0,1062
20.0,10.75,3200.0,4
110.0,11.75,4000.0,1
90.0,14.25,4400.0,2
40.0,11.25,3800.0,10
90.0,12.25,4600.0,10
180.0,15.75,4400.0,12
250.0,15.75,4600.0,70
260.0,15.25,5000.0,20
10.0,14.5,2800.0,8
300.0,13.75,5000.0,559
440.0,15.25,4200.0,723
190.0,14.5,5000.0,5
280.0,14.5,4400.0,3027
280.0,15.75,4800.0,51
180.0,15.75,4000.0,12
10.0,8.0,4400.0,4
180.0,15.25,3800.0,1359
190.0,12.0,4800.0,39
360.0,14.0,4200.0,18
320.0,13.0,5000.0,648
240.0,12.0,5000.0,66
220.0,14.0,4200.0,213
170.0,13.75,4800.0,6
260.0,15.25,4800.0,27
110.0,14.25,4400.0,9
30.0,14.25,3200.0,41
350.0,14.0,4800.0,2885
100.0,14.5,3400.0,353
160.0,15.0,4400.0,20
20.0,12.5,3000.0,56
70.0,14.0,3200.0,11
400.0,15.0,4800.0,335
100.0,12.0,4400.0,387
270.0,15.5,4400.0,143
170.0,14.5,4400.0,29
350.0,15.75,4400.0,712
100.0,10.75,4800.0,16
380.0,14.5,4800.0,1333
200.0,13.25,4600.0,1282
100.0,15.0,3400.0,1529
410.0,12.75,5000.0,41
210.0,13.5,5000.0,36
250.0,12.25,4600.0,1
80.0,11.0,4200.0,3
170.0,14.75,4200.0,81
350.0,13.75,4600.0,213
130.0,13.5,4600.0,5
180.0,15.5,4200.0,17
50.0,12.0,3400.0,8
340.0,14.5,3600.0,1
30.0,10.0,4200.0,22
