# primary diameter: 35.0 cm
# duty-cycle efficiency: 0.6
# instrumental resolution = lambda/FWHM = 3000.0
#
# SNR stats are per HWHM! resolving element
# Number of transits (for stats): 1
# total in-transit time (for stats): 2.5 h
#
# Wavelength ranges per band (angstrom)
# NUV  0.24 0.32
# VIS  0.425 0.797
# NIR  0.9 1.6
#
target,teff,r_star,m_star,ra,dec,V_mag,transit_dur,NUV_min_flux,NUV_median_flux,NUV_max_flux,NUV_min_snr,NUV_median_snr,NUV_max_snr,NUV_transit_uncert,VIS_min_flux,VIS_median_flux,VIS_max_flux,VIS_min_snr,VIS_median_snr,VIS_max_snr,VIS_transit_uncert,NIR_min_flux,NIR_median_flux,NIR_max_flux,NIR_snr,NIR_transit_uncert
#name,  K,  R_sun,  M_sun,  deg,  deg,  ,  h, mJy,  mJy,  mJy,  ,  ,  ,  ppm, mJy,  mJy,  mJy,  ,  ,  ,  ppm, mJy,  mJy,  mJy,  ,  ppm
Gaia DR3 3016839321394790272,10557.138671875,nan,nan,82.7504740587773,-6.191335368681791,8.187553248275817,2.5,294.30233404488484,1052.5193801477171,1166.745458851606,243.36143613247947,443.5486082968305,488.15560210952367,3188.4071687283454,735.8195451885429,1771.259211230264,2566.711919278133,449.32991192361357,723.7287232571821,798.1082614175644,1954.0658218017757,399.9077794247914,727.434747073359,1132.2389261380865,30670.83609994345,46.10939061996104
Gaia DR3 3209652046973175424,16106.005859375,nan,nan,83.67965778444403,-4.392006703922666,8.279442689085759,2.5,760.3154253378755,1599.2344021510855,1698.8859175536834,416.4210975357451,550.16603518036,613.7443109005715,2570.521391618579,725.7158342614173,1613.6785798976618,2441.803107413892,459.00416162153806,691.2074204708629,774.1154498065661,2046.0046007748408,332.960555817439,594.6107523345943,939.3262793887064,27419.55750898166,51.57681927980967
Gaia DR3 3016879041251212160,9998.0078125,nan,nan,84.46182069251006,-6.722089764583184,8.314675194744192,2.5,261.7851021701181,936.2273471673418,1037.832676873728,228.1196719610281,417.43698166041145,459.5791155995487,3387.8492431309546,654.5194262257347,1575.5541833757898,2283.1179515110757,423.30537623305383,682.2740174810963,752.4522323968284,2072.7941063830394,355.72228550310274,647.0610578156341,1007.1387436391806,28719.113436232925,49.24293939341733
Gaia DR3 3017238783415594112,9997.0576171875,nan,nan,83.80837026477549,-5.826741295934057,8.474208182107603,2.5,226.01212201169884,808.2917158561964,896.0126594250771,210.13338809864746,386.69163014688394,425.94179632561696,3657.2127559003784,565.0792317548601,1360.2544276861395,1971.1294827186023,392.6912450671371,633.5438006945619,698.7881131482887,2232.2269759765236,307.11277275496826,558.6400506970456,869.5130575542363,26415.419956915095,53.53742490862345
Gaia DR3 3017196147278170240,7407.287109375,nan,nan,84.12172939006756,-5.770195485008344,8.622082750964429,2.5,3.0565548156673747,125.69771343788415,393.1217414080682,7.219951866966116,134.72776952943778,265.15040922739684,10496.823092317965,350.1640481430821,1308.073260814273,1378.2235755440172,298.90254168958444,601.4155177258529,639.4212459318105,2351.4750130171155,630.7496400219064,1035.0181789619,1266.1334186672188,36694.72888872918,38.53996487237905
Gaia DR3 3016911305045501184,9643.2587890625,nan,nan,84.75392438039297,-6.497361882059267,8.679997975740946,2.5,186.98889510192615,668.7321614553349,741.3072170286565,188.67571867044495,350.1119510627061,385.93830367814905,4039.3181611781233,467.5127167976291,1125.3930551449284,1630.7944936568674,356.3154557184356,575.7029821588975,635.0992394540478,2456.4985872919515,254.08671684507223,462.1853239983186,719.3830333593709,23666.678044170265,59.755473908660946
Gaia DR3 3017205969867596672,3389.909423828125,nan,nan,83.24889395003277,-6.117343459826774,8.857560710475122,2.5,0.002147527549724783,0.3068970688070114,30.246491052196806,0.005951901004765204,0.6489824207142499,50.17452929007736,2179124.6068216385,50.412473648883875,1345.950356096921,5945.975622246629,98.95225466388428,629.5636187897919,1156.034941403651,2246.3394010785332,6763.154315662962,10930.338212992892,13899.861277029348,122790.41478319706,11.517296076164243
Gaia DR3 3209837147173604352,10329.9375,nan,nan,83.32296601779225,-4.35355075303587,8.956117676889729,2.5,144.9999775380721,518.5663476815267,574.8444567222789,162.6969713881965,305.9635417481819,337.6869993189541,4622.163654835188,362.53133319744927,872.6826672170444,1264.5946959607536,312.497668613971,506.1410973281604,558.5199109258582,2794.1093300633106,197.03078204283403,358.4002224391584,557.8434142921705,20339.20505939228,69.53140785214892
Gaia DR3 3017395708648362368,7531.70458984375,nan,nan,84.161128342099,-5.131546362731784,9.181260694088769,2.5,1.8262532907321016,75.10281236468349,234.88532586583509,4.3861316978913205,96.77978336662392,199.24926414853346,14612.696093932464,209.2186411771419,781.5574204119564,823.4713564763147,228.0574619477663,463.278383632235,492.7451444724723,3052.6215172943243,376.865024573945,618.4104226130182,756.4988890415256,27565.576890901757,51.30360840878567
Gaia DR3 3017244422710493952,9448.96484375,nan,nan,83.6396102751689,-5.714773346568809,9.293193699140206,2.5,106.30104307885792,380.16656692009644,421.4246539564678,134.8832381909575,258.8141458230384,286.1982947539332,5464.205049054967,265.775619568901,639.7730494658464,927.0879729434653,265.82874448133487,432.23665561334025,477.1863896221765,3271.8501404429426,144.44538547805652,262.74705783988065,408.9610068964263,16780.011724578366,84.2796528146425
Gaia DR3 3017188622495553792,10527.4140625,nan,nan,83.7028587101666,-5.998600331340854,9.319023277721325,2.5,103.80199361475104,371.2291658578301,411.517309445746,132.91436760166624,255.4778456803341,282.5567813260208,5535.56242267138,259.52745491859173,624.732515054236,905.2929026895868,262.5321990883246,427.02529640477496,471.4525079557897,3311.7793589271814,141.04959412252052,256.5700921669916,399.3466724033307,16528.32480418191,85.5630306838645
Gaia DR3 3017183605973742976,9556.59765625,nan,nan,83.89495289416271,-6.083619866638706,9.418939056263088,2.5,94.6758871256873,338.5912869357876,375.3373608983879,125.5036600351992,242.91717127472316,268.8492737039129,5821.793309019368,236.71021309168538,569.8070241168889,825.7009878714425,250.12857357185632,407.429446205245,449.8937595273566,3471.0637032863765,128.64873772877186,234.01285697828203,364.2367469434006,15581.447729164382,90.76265485434055
Gaia DR3 3209700154896986112,6725.17333984375,nan,nan,82.48131921468871,-4.931236565196775,9.495077707925416,2.5,1.1523567843011122,38.31502455605846,178.00513511352247,3.1347531087741007,59.95304127090817,169.58452264537237,23588.687619410783,164.16675907413358,613.8788599472518,657.5993679087728,199.10466443752884,406.2137437287357,433.5173314749642,3481.451782974356,359.1905566802147,551.6684003888324,637.8655079363458,25803.087807097818,54.80791961588716
Gaia DR3 3209631985177275776,5962.67529296875,nan,nan,83.61721855921924,-4.555497036068816,9.57477677305231,2.5,0.4846333089649117,18.804126670932558,155.7920345479554,1.4121191568135765,33.02119602615567,155.77436880009685,42827.44820184328,136.20670672214675,593.2408011099537,682.513851753945,178.37696224474334,401.26997188312725,431.6515415606449,3524.3443603225683,426.5609743626678,622.907931320638,680.4586563827459,27665.885200502613,51.117596712481216
Gaia DR3 3017387870320888064,9584.322265625,nan,nan,84.62629202579092,-5.124892589832941,9.574813524968224,2.5,82.01430249763355,293.30940615269293,325.1412032138419,114.57306277931569,224.37078904880804,248.61597555010528,6303.019962484765,205.05351056291832,493.6032506266273,715.2749517095348,231.8360122782364,378.56931105702836,418.14883557200733,3735.679361922857,111.44375629688216,202.7168883569408,315.52514216119846,14186.45456935502,99.6875967465486
Gaia DR3 3017124674725004032,3680.049072265625,nan,nan,85.2144817632214,-5.508496437319,9.585437416739328,2.5,0.0010984696481409154,0.15697918065410593,15.47121124842469,0.0030444751067944292,0.33257431995967834,28.96980971617253,4252323.3981040865,25.786198737287194,688.4594399109808,3041.392298068892,64.09374854841519,448.2543451569768,825.6778570467976,3154.935535265907,3459.38274105079,5590.915363309876,7109.839279194679,87436.66366530814,16.17414827018619
Gaia DR3 3209526874441202560,10042.7138671875,nan,nan,83.6761740323754,-5.12071719352916,9.6203056842013,2.5,78.64891433657948,281.2737005143922,311.7993064635975,111.52287221480181,219.18820983051745,242.96333061783994,6452.051246125899,196.63931162669093,473.34865496065083,685.9242435882136,226.72911829296743,370.5213575737805,409.29788510549474,3816.820632509661,106.87075516606426,194.3985707544488,302.57783241635434,13797.605136466153,102.49703107066188
Gaia DR3 3209537427177438336,6784.333984375,nan,nan,83.44270658693915,-5.1605106565639165,9.636917615555854,2.5,1.2003233178338109,49.36207774338301,154.38073956364107,2.907941200539894,72.33107163102224,156.07977029183513,19551.95091795861,137.51105326126833,513.6864643624782,541.2348198154484,181.88860255819608,373.9266820544144,397.90652439741757,3782.061110491432,247.69832255348214,406.4564614453342,497.21649293669617,21585.19042263547,65.51777096624868
Gaia DR3 3016986239338948224,10379.6318359375,nan,nan,84.24688116465228,-6.154539588261268,9.656236218580736,2.5,76.08876205253239,272.11777620331264,301.64972317512456,109.1572868451464,215.16583802823635,238.57650321746883,6572.667740068974,190.23837669909486,457.94037309979734,663.5962746172687,222.76692227805512,364.28029364680805,402.4345881701133,3882.212645145887,103.39193527078457,188.07057564948624,292.7284233647857,13496.179716792214,104.78621299133285
Gaia DR3 3017191749231706752,6938.2802734375,nan,nan,83.85579992059698,-5.852424932604885,9.696342143071394,2.5,1.1363926913213072,46.73299563758131,146.15824046266658,2.7555242335185226,69.52695370121839,151.04556313412115,20340.50806325364,130.18705342158154,486.3269213045694,512.4080190634411,176.51266577528,363.56940925282044,386.91607310142973,3889.803504864386,234.50561962780858,384.80811400078915,470.73415985734005,20887.806237393743,67.70522219041574
Gaia DR3 3209653700531846912,6377.529296875,nan,nan,83.73004099971888,-4.34415315756826,9.76412445972733,2.5,0.4070747692066472,15.794798630435539,130.85977652525452,1.187693257800007,28.474601093195496,140.196002511333,49665.790145556995,114.40879666678006,498.30120573343737,573.2873980050612,161.99153021119724,366.97591168477175,394.87068929843144,3853.695889412734,358.2960704086016,523.2205415697042,571.5611068774612,25030.74487432519,56.49906023466756
Gaia DR3 3209834016140923008,4650.7744140625,nan,nan,82.93979501456433,-4.272589456419231,9.766074269067907,2.5,0.001221096097029866,0.21672414376546986,16.929790578164486,0.0034793709983621996,0.4571228330669366,30.717033120734268,3093727.681211697,25.177042874009423,641.5076291569401,1535.3528660109557,62.61542263878922,433.5818488841984,587.0939433188634,3261.699183239576,1473.4882295681798,2284.921107689529,3092.1986156351722,56119.764434925375,25.19991978963081
Gaia DR3 3017244663228786944,9203.1162109375,nan,nan,83.85905108641765,-5.804625906512722,9.767243127291202,2.5,68.69383376649058,245.67114484674823,272.3329356468385,102.08642961890222,203.12302106065184,225.44436188067613,6962.349983711673,171.74945514230117,413.43398178778995,599.102560574567,210.91166928766717,345.6227479069052,381.91956778243997,4091.7838045602803,93.34346127728396,169.79233873084178,264.27868072639006,12596.067326692077,112.27421429990797
Gaia DR3 3017346952181227776,6977.7314453125,nan,nan,83.88070887881999,-5.552462304537753,9.775008392113463,2.5,1.0569682267523637,43.46674517278649,135.94298645783073,2.5657909348749843,65.94371407961206,144.5761792353804,21445.767532380014,121.08805349771283,452.3366856887749,476.59493009713793,169.6046697458045,350.27693769316886,372.8120688692691,4037.415570910067,218.11561340936768,357.91320465324554,437.8337294986152,19991.622782932845,70.74030846462504
Gaia DR3 3017208207547056128,9798.9482421875,nan,nan,83.36586071013333,-6.048949142268823,9.781730607922857,2.5,67.78330844286425,242.41481474545242,268.72320794978134,101.18964482554489,201.59313140133114,223.77626947483546,7015.187236502032,169.47294472423837,407.95398322860217,591.1615559320422,209.4063867568565,343.2555897597246,379.31704899817043,4120.001551505775,92.10620924711178,167.54176956479847,260.77571083663383,12482.008934980397,113.30015622804201
Gaia DR3 3016553482730436864,7054.4404296875,nan,nan,83.55235100327275,-6.8621961089983765,9.783747663671406,2.5,1.048494661758643,43.118278415730984,134.85315073520894,2.545524069675249,65.55457578979471,143.8709214578164,21573.07167859447,120.11730767460645,448.7103663650568,472.77413585409386,168.85158716588165,348.8289949364953,371.2758040155276,4054.1743458870283,216.3670113420677,355.04386504115644,434.3236783263589,19893.926810275607,71.08770308949894
Gaia DR3 3017144367152563328,5926.3017578125,nan,nan,83.76730991230217,-6.285373527969747,9.79685071142258,2.5,0.39498780261693767,15.325815490779567,126.97425507699528,1.1526649087113618,27.745948536910465,137.63017714786008,50970.09246203154,111.01174185649226,483.5055208103697,556.2652041719889,159.2923226636548,361.3391469782564,388.82602485537774,3913.8122016383563,347.65745323099287,507.6849454497874,554.5901705154037,24596.524842078896,57.496478525035656
Gaia DR3 3017325649146578304,10467.4111328125,nan,nan,84.56044749927281,-5.420366886961142,9.887228053315033,2.5,61.506892298973845,219.9683409491924,243.8407004511143,94.8362065217089,190.7339173916016,211.9370866499549,7414.588772218893,153.7805456564582,370.17935957684165,536.4227711406982,198.72666130707503,326.4735070125158,360.8685046128644,4331.7865982886,83.57760667589902,152.0281882506192,236.62910426004308,11674.680460908121,121.1350980533038
Gaia DR3 3017373718415827840,9638.9404296875,nan,nan,83.89912562789384,-5.205714272944985,9.898284169241396,2.5,60.88374215256427,217.7397564971985,241.37025587966488,94.18813899637519,189.6239788882525,210.7270700916484,7457.989072186418,152.22253539193437,366.4289291210672,530.988064299245,197.63552763656813,324.76017652515804,358.9852613293475,4354.639714464933,82.73084957454051,150.48793179763084,234.2317231625287,11592.408700507702,121.99479839864154
Gaia DR3 3016551730383786880,6753.0908203125,nan,nan,83.46594716562285,-6.921283707070981,9.943292991509828,2.5,0.9052073935606872,37.22573499235666,116.42412073487954,2.202086336182064,58.75708660380826,131.4536863483687,24068.81695665004,103.70207781438074,387.3896129520527,408.1648279845072,155.58903535429855,323.3677765503729,344.2642221599108,4373.390501241841,186.7982981057407,306.52357460223215,374.96900953225366,18173.876263046935,77.81573627463422
Gaia DR3 3209672907624629888,4902.6416015625,nan,nan,82.39763528478412,-5.106234853530973,10.015154030629253,2.5,0.17748727594750222,4.890841445739438,87.35392951741177,0.49912180422018315,10.060159928316402,105.2839168135715,140575.65410988135,54.98239338712892,415.93568536505785,521.5124599274253,105.91885895108109,337.9337079641713,367.4703539704111,4184.884576601735,363.3771126399003,523.8650288260951,538.796166019237,24982.726692380267,56.60765455215224
Gaia DR3 3209492759515639808,7415.72998046875,nan,nan,83.22061859380483,-5.156316932377774,10.023367966967385,2.5,0.8408491748813239,34.57906859283228,108.14662645554716,2.0473808321098597,55.55935810883141,125.53899714956067,25454.10189230209,96.32909229862028,359.84707894069015,379.1452227056309,149.26712684401753,311.25756318177,331.41858051659386,4543.54762633419,173.51735740204973,284.73043483673376,348.30955261096733,17354.6079785344,81.48922546232737
Gaia DR3 3016737612274546560,6598.54931640625,nan,nan,83.09413772803748,-6.720948404598208,10.096426744422786,2.5,0.6622887049405377,22.020617519414184,102.30407111162133,1.8156230446811659,38.81467840196544,121.0585455903838,36435.01944618674,94.35080501342635,352.81176861506054,377.93905470531365,146.6273302941297,305.47685375613435,326.3157731025115,4629.527720296865,206.43593360270435,317.0578378394551,366.59750429083596,18544.99593387829,76.25849945804451
Gaia DR3 3209711317514867584,4665.56298828125,nan,nan,82.74188473787989,-4.6888621890672395,10.103808180029496,2.5,0.000894656411720561,0.1587865568205841,12.403893294460957,0.0025492330809331974,0.33515847789242237,23.470550061515947,4219536.892714446,18.446380174487675,470.01125872804687,1124.9018723189358,50.259614229457505,369.8213041045041,501.543413586936,3824.0456855169887,1079.5757151172907,1674.0855402308975,2265.550864113348,47679.552818431046,29.660797528000632
Gaia DR3 3017260709226477952,6060.46875,nan,nan,83.55901094870647,-5.615053426624517,10.182256485809464,2.5,0.2769627577606227,10.746357470114852,89.03348310436493,0.8098684847131108,20.313894651153767,110.02108701821962,69618.04157494596,77.84067752138226,339.0307790491344,390.04937360853916,130.19538143862786,300.818948889598,323.9450520670338,4701.211700902919,243.77503903904469,355.98522697089186,388.8748514136865,19915.59438596795,71.0103617780806
Gaia DR3 3016916046689401344,7932.53369140625,nan,nan,84.62237066902588,-6.427903808786019,10.213016762452176,2.5,0.706087599156882,29.037135616194305,90.81413660385753,1.722530965809392,48.53185567371156,112.33481728944413,29139.902909979555,80.89058007304847,302.17495315816876,318.3802137521326,135.1311214635181,284.2425598116212,302.76832082371055,4975.375831509365,145.70800324249825,239.0971355465021,292.4865280401765,15525.780639679555,91.08808086330686
Gaia DR3 3209545085102536192,7899.150390625,nan,nan,83.64362013717546,-5.051924477151468,10.25971146886973,2.5,0.676364339055637,27.814796722909904,86.99125087923979,1.6507153479642387,46.91547174272468,109.25103912179779,30143.8632041977,77.48543352448601,289.4546834076074,304.97777202146847,131.8229631328356,277.9331712475633,296.0781857248913,5088.322333117315,139.57432112659473,229.03217142902253,280.17409944147414,15098.700850679565,93.6645858712701
Gaia DR3 3016903952061512192,6940.1318359375,nan,nan,84.66991140153054,-6.618438542320399,10.361421712237314,2.5,0.6158807135094959,25.327469032068812,79.21209112738667,1.5043920275926885,43.54471977101828,102.75441472243418,32477.268651854833,70.55632789907855,263.5703076756656,277.70524995355754,124.8416929618894,264.6338130969292,281.9778737896108,5344.039545903009,127.09294017936034,208.55105600819152,255.11963642527505,14199.021828764551,99.59936532445947
Gaia DR3 3209558695855512704,6619.09521484375,nan,nan,84.00272080561702,-4.935282915979481,10.433600971757924,2.5,0.48548705843097606,16.142091424152934,74.99343138269845,1.3346942180911152,29.94266672479734,98.957005516027,47230.71513205933,69.16333382233287,258.6267083327873,277.04612590598276,122.61543637071287,259.7676802803013,277.7055202739945,5444.147481499983,151.3267150890448,232.41748786729272,268.73226533777967,15231.416603871003,92.84845915209742
Gaia DR3 3209531650444835840,5126.82373046875,nan,nan,83.7679217779302,-5.136839654253488,10.434382992827407,2.5,0.12063564180430512,3.3242371523262753,59.37325532326029,0.33956400890579735,6.963017395055409,81.06266705825685,203103.55154036515,37.370770827284325,282.70572121558007,354.4647917797528,83.29102667549841,276.5774998420835,301.0697764663707,5113.263237901,246.9823877024045,356.063800257768,366.212287289005,19863.233720283253,71.19754931589902
Gaia DR3 3016953803745929600,7234.1083984375,nan,nan,84.01755951340441,-6.345579224940563,10.439028265479887,2.5,0.573395107420068,23.580291617781967,73.74776398198706,1.4014601205832944,41.10753093276768,97.99581057044946,34402.78533600265,65.68910558072527,245.3883058315618,258.54817034432403,119.71542253472798,254.88105171788368,271.6392335029593,5548.523724464321,118.3256245697536,194.1644746122446,237.52059144612883,13540.084279853247,104.44643719665407
Gaia DR3 3017184636765899392,6068.19287109375,nan,nan,83.78765310826616,-6.033532435589597,10.44467639106944,2.5,0.21749707101668384,8.439045353051968,69.91742122364852,0.6366314595990512,16.32776323805861,93.76842717055402,86614.04147977142,61.127783041095604,266.2386886377798,306.3032625674226,112.95732795661273,265.1752489980312,285.7532481469102,5333.128064239492,191.4349691152165,279.5529074645372,305.38091784754033,17145.87891609097,82.4812521594266
Gaia DR3 3017322105781654528,6124.6123046875,nan,nan,84.90177575937163,-5.31179455736982,10.457487152024232,2.5,0.2149458717151137,8.340056955139366,69.0973031624739,0.629191367216144,16.152749391254645,93.02415386810279,87552.49822292005,60.410765765083596,263.1157594262339,302.7103835190849,112.16439588051401,263.5390888609547,284.00056678908675,5366.238338629324,189.18947331511265,276.2738049968965,301.7988577274492,17018.62889626629,83.09797287391106
Gaia DR3 3016905429530259840,6285.38623046875,nan,nan,84.64188706510129,-6.568753737869537,10.502645290650516,2.5,0.2061891712072345,8.000290573993858,66.28234149390154,0.6036491643525431,15.549425502362684,90.43589200714615,90949.56994766206,57.949685777664214,252.3966612374004,290.37823613727744,109.40383614698425,257.84491525854446,277.90120995340254,5484.744816297985,181.48206519489725,265.0186599260645,289.50384508239597,16575.759826186422,85.31817408085978
Gaia DR3 3017243632436515584,7971.7666015625,nan,nan,83.63510595325343,-5.762727508533841,10.519753291000224,2.5,0.5323092006182178,21.89067541556543,68.4634605085202,1.3018014022953803,38.692333599671656,93.22338758248826,36550.22664192827,60.98223516125136,227.80531474357994,240.02222568052758,114.56084614283708,245.08455261127796,261.2555828183243,5770.30884772302,109.847150441822,180.2518628635283,220.50135155832356,12879.2858143567,109.8052782396252
Gaia DR3 3016919551382685696,6873.26318359375,nan,nan,84.00546746881277,-6.837321130260727,10.526674862088804,2.5,0.5289265218488154,21.75156618564772,68.02839402071007,1.2935911395640622,38.49082368772458,92.822467460305,36741.577001484475,60.594709805779225,226.35767453588642,238.4969503592457,114.1271249709968,244.26067683083525,260.38239279411096,5789.771733714308,109.14910197065647,179.1064117818157,219.10012603061406,12823.77630266291,110.28058576469614
Gaia DR3 3209023023236451072,6559.79443359375,nan,nan,82.46424271565603,-5.810884259045545,10.563840146197885,2.5,0.4306078945391412,14.31739915802733,66.51621918890045,1.184862633841088,27.012294631108936,91.28845757911174,52354.440142393694,61.34515233587182,229.39170141154983,245.72899914604466,114.2289461931564,243.8591418877844,260.79396966770173,5799.305088278657,134.22083460394137,206.14515539931793,238.35493235560122,14079.155381038978,100.44732969405815
Gaia DR3 3016839317097041152,4427.2802734375,nan,nan,82.7561029566846,-6.196793650531859,10.5736839150515,2.5,0.0005803713758595156,0.10300621695956895,8.046513189880805,0.001653718307042793,0.21757030528409535,15.911416460971363,6500030.234026959,11.966326850445643,304.9003811115147,729.7336036402342,36.28860350551584,295.7640956213462,402.3621625622767,4781.559301179176,700.3301322372258,1085.9938134482354,1469.6825002980752,37839.420814455334,37.37408057347538
Gaia DR3 3209801275606801024,6529.83642578125,nan,nan,82.90393580089514,-4.718922986319674,10.574356351561423,2.5,0.4264572534330542,14.179393361498295,65.87506755863964,1.1735198293830995,26.78689985525271,90.68935049997961,52794.96955657519,60.753844758436564,227.18058861647896,243.360410697603,113.57197848337194,242.6139841450517,259.47047257967745,5829.068622555487,132.92707636015288,204.15811668806333,236.05742273578204,13989.060643018463,101.09424774556885
Gaia DR3 3209444033109693568,6213.48779296875,nan,nan,83.20690648856706,-5.254685354363278,10.589714070549944,2.5,0.19029980400409952,7.383771510855456,61.17448613508801,0.5572823329990454,14.444184793852603,85.59860463226079,97908.85277063056,53.48396223245366,232.9464485624798,268.0010841521883,104.23027977095431,247.18127416762582,266.48022502489295,5721.362053559314,167.4966790672875,244.5957697296843,267.1940754941068,15746.481117501653,89.81140305698186
Gaia DR3 3209414483734702976,6512.9814453125,nan,nan,83.270817109942,-5.576523920265911,10.61053262871876,2.5,0.41248199357827686,13.714726140540476,63.71630210284816,1.1353173982055624,26.023970496542418,88.6509197994282,54342.728468778034,58.7629048439646,219.7357445334718,235.3853441452452,111.33448597901194,238.3742870123079,254.96422316704997,5932.74375394388,128.57097637846834,197.46773281204958,228.3216794770514,13682.429242005563,103.35983014123015
Gaia DR3 3209435241313686400,7041.64111328125,nan,nan,83.02655489546342,-5.406969965986559,10.62362601809915,2.5,0.483743209716079,19.893448349342822,62.21709881436929,1.1838488927182362,35.758619084442735,87.34167952289614,39548.88635474091,55.41843375674101,207.02117118482414,218.12345478726962,108.18548401277363,232.98023368436424,248.42779759490372,6070.101055392691,99.82508863491056,163.80632646897269,200.383595522445,12064.97715214054,117.21643104166084
Gaia DR3 3016986896469838848,5719.76708984375,nan,nan,84.289682561613,-6.1045399710754875,10.641951671933896,2.5,0.1352700938603444,4.059188102774321,52.91987988249654,0.3836532003795075,8.48883230164816,76.39997670993523,166596.94904074344,38.05444944043369,227.9058253595036,276.68216212916036,83.6484000328155,245.94618601204593,266.85942621201957,5750.093487133116,180.89787160363812,266.23991630022635,280.45423582982687,16612.928940593323,85.12728655074758
Gaia DR3 3209719327630946688,6343.18115234375,nan,nan,82.50557304873209,-4.695890856464376,10.6424255942994,2.5,0.18128160244340927,7.033858697694901,58.27546136086392,0.5309550683354746,13.810754364373299,82.76633834840835,102399.44358298411,50.9493870961271,221.9072463048771,255.3006622678028,101.19133127445373,240.92146566513384,259.77676490518434,5870.01892284171,159.55910487755,233.00451264007143,254.53189729987062,15259.86209915056,92.67538285629838
Gaia DR3 3017357878581178368,7476.54345703125,nan,nan,84.16384470579862,-5.33130239257632,10.682878692786447,2.5,0.4580509751160329,18.836881287047106,58.91266731689932,1.121384136867935,34.170066577824535,84.1140932975037,41387.49800654127,52.475088253078056,196.0260060012579,206.5386327998845,104.6743136840946,226.31872426434913,241.36913516033093,6248.769592396776,94.52324760713918,155.10635821291658,189.7409606642005,11618.169717515453,121.72429881455759
Gaia DR3 3209415656262958976,6846.1640625,nan,nan,83.45537553994355,-5.545861472424112,10.686899549489713,2.5,0.45635779108160107,18.76725081274098,58.694896821592565,1.117265945952753,34.0644533598247,83.89837389470412,41515.81554633152,52.281114249173804,195.30139646711018,205.7751633727939,104.43928100897094,225.87291366327236,240.8967720455148,6261.102933667299,94.17384271024859,154.53300803218954,189.03958378099887,11588.308046806827,122.03796763607639
Gaia DR3 3209834741992302464,6871.87451171875,nan,nan,82.97355822440291,-4.219387097908925,10.704600367118186,2.5,0.4489780840160956,18.46376785237637,57.745748689911004,1.0993145800370248,33.602782662245154,82.95367596304618,42086.20388935984,51.43568262566035,192.14320102577562,202.44759790393528,103.4094445574332,223.91964954579993,238.82721091045713,6315.718898460654,92.65096880294118,152.0340733070343,185.98264736104102,11457.536975640862,123.43085301664436
Gaia DR3 3016842478193533056,6264.39404296875,nan,nan,83.03537843880929,-6.170391310235253,10.738489832361251,2.5,0.16593119323305205,6.438251598672524,53.3408614524652,0.4861231985099005,12.722080959559797,77.78714175812758,111162.12566705982,46.63513826777955,203.11677340740397,233.6825301205577,95.82831752188592,229.87960885919676,247.95410954350507,6151.97480712312,146.04809482415374,213.27435487074405,232.97886197814606,14402.184022074402,98.19438219963813
Gaia DR3 3016989336011253632,6800.79736328125,nan,nan,84.3411064568656,-6.014939352187347,10.743495307532744,2.5,0.43317877232216956,17.814037200192622,55.713704999960385,1.0608695840909657,32.60686256808111,80.90603323027685,43371.654032040184,49.62568696902707,185.38177896320985,195.3235693269497,101.17400626429135,219.68041489496846,234.3357970749599,6437.595099450471,89.39062807145591,146.68407116263353,179.4380120660735,11174.099986341102,126.56174225233255
Gaia DR3 3016770601918428160,4959.92236328125,nan,nan,83.36119863101919,-6.496671646562798,10.796476181673956,2.5,0.08642479608968921,2.381522688871828,42.535700127644226,0.24340498892383622,5.044827342431635,63.76125431889521,280329.42782367585,26.77286082418218,202.53371179538993,253.9427559910908,66.86956755657769,232.03042030171093,252.89854294167617,6094.94893184343,176.94109448641507,255.08830451714186,262.3588002775599,16129.854838548035,87.67676935277359
Gaia DR3 3209014300159985024,7564.494140625,nan,nan,82.35304465870134,-5.971610051664905,10.832536164639734,2.5,0.3990716009540168,16.41141440709385,51.32697830557128,0.9778164436061989,30.42084742287212,76.36231438284668,46488.302666736665,45.718312190153846,170.78538480073527,179.94438900479196,96.19610260783654,210.2426681223772,224.33775876591483,6726.577316598339,82.35228347761598,135.13461612977846,165.30961192612736,10545.209096389834,134.10957994728176
Gaia DR3 3016949375634230144,5875.85205078125,nan,nan,84.0634840341934,-6.398829838535879,10.870276734344449,2.5,0.11394074679354921,3.889147708963149,44.30319658765571,0.3417482031922208,8.333390101336372,67.6121110475776,169704.47143069745,34.53878116684058,183.40247588506418,219.4320409547749,78.54503526393543,218.7688466268471,236.9745375868907,6464.419336567203,144.84766631066816,207.51825676205436,221.24650110926396,14142.178244154893,99.99969862900039
Gaia DR3 3209024878662353664,6221.81640625,nan,nan,82.59129322443813,-5.758368964547376,10.872848807933137,2.5,0.14661703952753186,5.688848315608547,47.1320614263556,0.4296814648712432,11.33303396733212,71.20783688971332,124786.84582165878,41.2068748350143,179.4742713237241,206.48221764703612,88.69423010366437,215.19535841780146,232.2352248433348,6571.766104859017,129.0483053519581,188.4495248242697,205.86045547055778,13263.90977567224,106.62116874218712
