pl_name,pl_trandur,st_teff,st_rad,st_mass,ra,dec,sy_vmag,designation,source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,teff_gspphot,logg_gspphot,parallax,pmra,pmdec,ruwe,cluster,nn_source_id,nn_sep_arcsec,nn_dG,vis_waltzer_2026,cluster_center_ra,cluster_center_dec
Gaia DR3 664495594619523200,2.5,5893.10595703125,,,129.79357686150334,20.586130517644584,11.50259791383557,Gaia DR3 664495594619523200,664495594619523200,11.397965,11.702237,10.93226,0.76997757,5893.106,3.9585,1.7504213003422364,0.4434401056760944,-12.698731325185346,1.0397861,NGC 2632,664497209527231872,344.21460700171616,0.7700615,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 661269043386545536,2.5,5008.5009765625,,,129.86892844592822,19.473594513562976,11.540333620338682,Gaia DR3 661269043386545536,661269043386545536,11.37276,11.831926,10.759586,1.07234,5008.501,4.3628,5.4193228558734745,-35.755698562002465,-12.47731493810403,0.977609,NGC 2632,661268940310277888,72.46915862855639,-1.0419159,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 662778466694807040,2.5,4083.893798828125,,,129.1941383427813,19.402957139713063,11.543565907266304,Gaia DR3 662778466694807040,662778466694807040,11.24049,12.0550995,10.362319,1.6927805,4083.8938,1.6566,0.4389080936652461,-5.853168839928264,-4.063820615188713,1.084769,NGC 2632,662780115962242688,238.33983291323193,0.48275852,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 662759603198401024,2.5,6193.017578125,,,128.65213948206235,19.20345238515761,11.54400743588523,Gaia DR3 662759603198401024,662759603198401024,11.458633,11.71564,11.050047,0.66559315,6193.0176,4.2194,2.646988064358405,-12.506572406747619,-11.744301141167567,0.8791117,NGC 2632,662759740637350528,127.68764824748659,0.93814754,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 659654822879690752,2.5,6647.18896484375,,,129.23999713211109,18.428258081206085,11.55050789108108,Gaia DR3 659654822879690752,659654822879690752,11.482674,11.692662,11.131835,0.56082726,6647.189,4.1729,2.1838244399156492,-0.0909747184007737,-2.8149380601077874,1.3726336,NGC 2632,659643071849166464,169.30440095903703,-0.76113033,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 662761901003912064,2.5,6430.5205078125,,,128.75043692763475,19.29033183234176,11.552683635038143,Gaia DR3 662761901003912064,662761901003912064,11.477188,11.706801,11.098767,0.60803413,6430.5205,4.147,2.212924909153808,4.011484850711545,-1.5298119810684065,0.8954617,NGC 2632,662761767861907584,122.51871960223949,0.18003559,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 662775305598887168,2.5,6567.923828125,,,129.08478858799862,19.376796897414998,11.557871839746241,Gaia DR3 662775305598887168,662775305598887168,11.489864,11.699177,11.137253,0.561924,6567.924,4.1881,2.2469111306365375,-10.534078309885992,-7.596383682113871,0.9661123,NGC 2632,662778466694807040,383.0877266158667,-0.24937439,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 661317250102374528,2.5,5462.13427734375,,,130.13186156025472,19.850226601844774,11.560432876610827,Gaia DR3 661317250102374528,661317250102374528,11.427479,11.80335,10.892189,0.9111614,5462.1343,4.469,5.418012762356368,-34.85522313131463,-12.301051320429094,1.0186185,NGC 2632,661316906504994688,128.44461118004364,-3.4427638,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 659413342638252032,2.5,6185.20263671875,,,130.19856062131015,18.22689913837372,11.566487118736351,Gaia DR3 659413342638252032,659413342638252032,11.480108,11.737768,11.066496,0.6712723,6185.2026,4.0814,2.230094163978674,9.31223499233698,-16.43961409591297,0.92561287,NGC 2632,659414854466737280,97.86881431933504,-2.352644,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 659770993154933120,2.5,5538.19970703125,,,129.47957478074215,19.28299720373809,11.583065258787254,Gaia DR3 659770993154933120,659770993154933120,11.453335,11.81783,10.922203,0.895627,5538.1997,4.5117,5.588328057690231,16.457155194363718,1.633523797970828,0.93595904,NGC 2632,659771027514771328,131.56297716051145,-4.7538342,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 661320960954104448,2.5,5701.58984375,,,130.17792932151394,20.014349268649482,11.584089471503537,Gaia DR3 661320960954104448,661320960954104448,11.469907,11.798223,10.97932,0.81890297,5701.59,4.0322,2.484555623380236,-9.96319195544708,-31.239151985367165,1.0155115,NGC 2632,661319547906688896,332.56907654080624,0.39978695,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 664709861948416128,2.5,4669.12744140625,,,129.37978954799303,20.92924274548027,11.597674557739,Gaia DR3 664709861948416128,664709861948416128,11.346867,12.010671,10.565617,1.445054,4669.1274,2.5306,0.5732178937391793,1.4844859406624917,-5.8831285340190025,1.0324246,NGC 2632,664708551981193472,104.70719085152497,0.74041367,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 664366779961036288,2.5,5495.28515625,,,129.1903416279573,20.123888269554776,11.605137035438283,Gaia DR3 664366779961036288,664366779961036288,11.471399,11.849038,10.934117,0.9149208,5495.285,4.5069,5.38600821515821,-34.43796026265015,-13.36709908352776,1.0734861,NGC 2632,664364443498694400,353.848493675678,-0.04269409,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 661134868609360384,2.5,6570.599609375,,,131.12391439689355,19.46756088407948,11.606425447825037,Gaia DR3 661134868609360384,661134868609360384,11.53723,11.74901,11.179602,0.5694084,6570.5996,4.0607,1.8231525590693398,-24.12810314739173,-11.203012507128681,1.2975143,NGC 2632,661128752575993600,187.16200525572245,-0.72529316,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 661020416321089152,2.5,4877.68603515625,,,131.06873516582726,19.136825166843437,11.613928146992029,Gaia DR3 661020416321089152,661020416321089152,11.435464,11.914221,10.792664,1.1215572,4877.686,2.6989,0.747811920920017,-10.628345607872983,-8.8118555164146,1.2527783,NGC 2632,660970899641650048,414.22541931156024,0.7637825,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 661273402778992256,2.5,6460.171875,,,129.63061854410185,19.393566008610954,11.616286440655385,Gaia DR3 661273402778992256,661273402778992256,11.543215,11.766072,11.172702,0.59337044,6460.172,4.1509,2.0929743735653363,0.7204743998219377,-2.528655129898729,1.0220207,NGC 2632,661275399941104256,258.1427944599812,-1.8219709,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 664615853704267776,2.5,5954.60888671875,,,128.88583038133115,20.649840330692264,11.616659888656669,Gaia DR3 664615853704267776,664615853704267776,11.52293,11.797843,11.085871,0.71197224,5954.609,3.7451,1.4574031646996253,-3.301018693373051,-0.12718936567848851,1.0933985,NGC 2632,664591595728990336,371.3375664587268,-3.1497355,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 662854985831934848,2.5,5533.41650390625,,,128.80117355500164,19.850100537958692,11.624229111222432,Gaia DR3 662854985831934848,662854985831934848,11.495814,11.858296,10.969043,0.8892536,5533.4165,4.3706,4.638003242671076,-3.8290527487562347,-18.16911270077856,0.964311,NGC 2632,662849900590743936,542.6619585249756,-4.035862,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 660951044009410944,2.5,6362.09033203125,,,131.3493604694227,18.86744399413703,11.63055688031069,Gaia DR3 660951044009410944,660951044009410944,11.548314,11.790878,11.143178,0.6477003,6362.0903,4.2379,2.815907913974895,7.686695852477038,-30.35725821601587,1.1526088,NGC 2632,660953998946910720,55.523861487029585,-3.1497784,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 661401225301656192,2.5,5507.6103515625,,,130.39079214876287,19.969028435862654,11.642764159590527,Gaia DR3 661401225301656192,661401225301656192,11.505991,11.889026,10.959602,0.92942333,5507.6104,4.5529,5.50070087444793,-36.38555541453016,-13.583860005404585,1.0030555,NGC 2632,661401122222444288,145.32766077125825,-0.92619896,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 664401960036152960,2.5,5404.25244140625,,,129.53351253891256,20.439479437882824,11.653256157678298,Gaia DR3 664401960036152960,664401960036152960,11.515707,11.903303,10.970187,0.93311596,5404.2524,4.4847,5.417010174158233,-35.86693449375866,-13.341567676847083,0.8620905,NGC 2632,664403991557398784,471.85292635201426,-0.26902485,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 661237737369661952,2.5,5849.61474609375,,,130.27712368659382,19.370052686384767,11.65892002160199,Gaia DR3 661237737369661952,661237737369661952,11.549948,11.864862,11.072457,0.7924051,5849.6147,4.2009,2.7509962459806454,6.4728414422272555,-27.381185695343515,1.2758651,NGC 2632,661239390935360512,276.68695549169627,0.6204853,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 664408217805239552,2.5,5753.8779296875,,,129.270454033781,20.453820190185848,11.660249033169011,Gaia DR3 664408217805239552,664408217805239552,11.542372,11.877872,11.040439,0.8374338,5753.878,3.9833,2.0025272210043954,11.156747061416638,-6.096138980397633,0.9123773,NGC 2632,664411649482293888,260.7304830596836,0.6068678,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 661319174247718016,2.5,7344.52490234375,,,130.16025731680617,19.904119071119858,11.672761889692264,Gaia DR3 661319174247718016,661319174247718016,11.616275,11.789293,11.303938,0.48535538,7344.525,4.1132,1.8413525394780734,-2.333292089046102,3.8136448440685804,0.9246949,NGC 2632,661319998881439232,109.90452201999524,0.13357449,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 659471273157040768,2.5,6099.4169921875,,,130.27074537961005,18.47967229018352,11.689807371343063,Gaia DR3 659471273157040768,659471273157040768,11.6012745,11.864279,11.18093,0.68334866,6099.417,4.1646,2.3385173057729096,-14.895291546037413,-12.076198512423165,1.0960302,NGC 2632,659471337580328320,50.97233661722839,-2.9435167,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 662858662323959808,2.5,5557.58251953125,,,128.56474750520735,19.769558827509364,11.7003514619322,Gaia DR3 662858662323959808,662858662323959808,11.519734,12.004584,10.873351,1.1312332,5557.5825,2.9623,0.700590880138866,-0.2607750459773097,-26.63404094514321,1.0057628,NGC 2632,662859448302185856,90.10759389244147,0.4489193,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 661325908755275648,2.5,5491.75341796875,,,130.7946912759219,19.52623218061991,11.730620171529946,Gaia DR3 661325908755275648,661325908755275648,11.595354,11.972906,11.050672,0.92223454,5491.7534,4.5067,5.356002053390971,-36.00716459893337,-12.438930256627284,1.2783488,NGC 2632,661327416286790784,261.49357826456554,-0.48614693,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 662761767861907584,2.5,6027.755859375,,,128.72063388249535,19.271178108532037,11.748865894635836,Gaia DR3 662761767861907584,662761767861907584,11.657224,11.926974,11.226417,0.7005577,6027.756,4.1457,2.6601620739952656,-18.34627865893527,0.1596147786487494,0.7775947,NGC 2632,662761901003912064,122.51871960223824,-0.18003559,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 661280687043519616,2.5,5869.6201171875,,,129.48653964050345,19.550060521137095,11.750201409594462,Gaia DR3 661280687043519616,661280687043519616,11.643969,11.951904,11.173616,0.7782879,5869.62,4.288,3.5448204424382714,-47.25119128851867,10.61516541835296,0.916482,NGC 2632,664283526315590656,230.0993756588635,0.43823147,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 662735169127470208,2.5,7708.1220703125,,,128.78560901549707,18.94620982889924,11.754211675805749,Gaia DR3 662735169127470208,662735169127470208,11.71692,11.836288,11.504273,0.33201504,7708.122,3.741,0.9079274171269771,8.201543415848176,-5.558756911218738,1.1269349,NGC 2632,662734176992546432,469.3274609154848,-1.2281504,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 660920841799378688,2.5,6443.7763671875,,,130.6053942481854,18.372685179468114,11.761828373258963,Gaia DR3 660920841799378688,660920841799378688,11.687174,11.910908,11.307935,0.602973,6443.7764,4.2121,2.5968996683556957,-7.401262063524216,1.328992106373643,1.1297833,NGC 2632,659420622606499200,327.6378446565148,0.6087532,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 661458365546507776,2.5,5066.72314453125,,,130.82415376641725,20.51034659539519,11.763399421992027,Gaia DR3 661458365546507776,661458365546507776,11.608485,12.029002,11.014606,1.0143957,5066.723,4.3798,5.536739541858072,-38.27686624340758,-11.287912902741239,1.2337991,NGC 2632,661458120732178688,122.25030046444742,-0.44754982,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 661271238116475648,2.5,5453.17919921875,,,129.96164928784802,19.550519849786287,11.764931999691068,Gaia DR3 661271238116475648,661271238116475648,11.623737,12.014614,11.064226,0.95038795,5453.179,4.5643,5.452470363087352,-35.82749876970175,-12.615689663933228,0.8402051,NGC 2632,661271173693364864,35.210003651904614,-5.229096,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 662841379375655936,2.5,5452.6669921875,,,128.82402548339843,19.636134268546442,11.769570924864897,Gaia DR3 662841379375655936,662841379375655936,11.629958,12.019234,11.076325,0.9429083,5452.667,4.536,5.299598324006768,-33.92726132593827,-12.886920738227,0.8540996,NGC 2632,662794169095142912,167.66190100883077,-5.2142835,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 661769694839047168,2.5,6019.3037109375,,,131.23141243921665,20.356791512666113,11.776368925773449,Gaia DR3 661769694839047168,661769694839047168,11.684017,11.956546,11.252096,0.70444965,6019.3037,3.8101,1.5333150024748896,-8.584542218410387,-1.6085002898630136,1.198563,NGC 2632,661766778557840000,121.63637226935187,-1.4377756,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 662800216409084928,2.5,6396.4072265625,,,128.88588275308402,19.62872810110932,11.778101828977128,Gaia DR3 662800216409084928,662800216409084928,11.700357,11.931663,11.310227,0.62143517,6396.407,4.1299,1.9824016615270945,-5.3819987336295485,-9.675555320534706,0.9568702,NGC 2632,662800216409084672,4.582464284195683,-0.38681316,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 659758967246506880,2.5,5395.64990234375,,,129.4874782822385,19.23615948220589,11.779376898613645,Gaia DR3 659758967246506880,659758967246506880,11.638589,12.031762,11.083295,0.94846725,5395.65,4.5176,5.374646888233299,-35.3850724378661,-12.345972994526711,0.84978527,NGC 2632,659770993154933120,170.74178966781682,-0.1852541,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 664565791565519104,2.5,5994.69287109375,,,128.6979452903605,20.245824899662633,11.779979816664733,Gaia DR3 664565791565519104,664565791565519104,11.686146,11.96138,11.24884,0.7125397,5994.693,4.3033,3.083241499816219,-8.572549199674363,-20.24730065099061,1.0360025,NGC 2632,664376984803040640,313.2122789593434,0.7454777,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 659698975143421952,2.5,6212.7783203125,,,129.7941152317969,18.93041535325447,11.788710509627212,Gaia DR3 659698975143421952,659698975143421952,11.705216,11.955923,11.301036,0.6548872,6212.7783,4.2866,2.6182764355602295,-5.812929503819524,-13.783506935334628,0.9301357,NGC 2632,659700452612170624,19.111894023785744,-0.54993725,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 661423623554225280,2.5,6112.44970703125,,,130.37471910065236,20.187302524701952,11.799547930560111,Gaia DR3 661423623554225280,661423623554225280,11.707093,11.977528,11.272514,0.7050133,6112.4497,3.6254,0.9730233389736,-5.787661353008475,1.5368264495272674,1.1423031,NGC 2632,661424074528836480,241.24934504864478,-1.3526564,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 664291910091744000,2.5,6717.61279296875,,,129.55499165955572,19.775454980419404,11.801619821165978,Gaia DR3 664291910091744000,664291910091744000,11.732302,11.9466,11.376426,0.5701742,6717.613,4.2763,1.9547854710210577,-17.76046002801302,-5.3687967684608555,0.898327,NGC 2632,664291978810613248,372.02490210016316,0.6243677,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 662780115962242688,2.5,6242.162109375,,,129.24326168618873,19.450254173338166,11.805729041492285,Gaia DR3 662780115962242688,662780115962242688,11.7232485,11.969395,11.320325,0.6490698,6242.162,3.6714,1.1060155495591248,-2.2417267697326033,-8.795843697718707,0.84147745,NGC 2632,662780940595957632,188.38094917466105,0.32836628,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 664600804138934400,2.5,5337.47900390625,,,129.16661289119094,20.609726280898034,11.817833456723378,Gaia DR3 664600804138934400,664600804138934400,11.67617,12.070044,11.117445,0.9525986,5337.479,4.4947,5.345154839550741,-34.56946627463398,-13.273127668114077,1.0621772,NGC 2632,664411649482293888,409.26629816793485,0.4730692,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 661307487638522880,2.5,5870.20654296875,,,130.28856533061048,19.90726132437427,11.821228342639738,Gaia DR3 661307487638522880,661307487638522880,11.717647,12.015241,11.250746,0.7644949,5870.2065,4.3688,3.791729921634312,-22.22375175212396,12.883926575462747,0.96443933,NGC 2632,661401358444641152,82.3225644503626,-3.4314213,1120-0407,129.99333333333337,19.609166666666667
Gaia DR3 659494294181701248,2.5,5755.2490234375,,,130.11183732069452,18.743837815962333,11.827708319105092,Gaia DR3 659494294181701248,659494294181701248,11.72065,12.030987,11.248429,0.7825575,5755.249,4.4435,4.002258996349349,-8.416114252328095,-18.0530311604633,0.989331,NGC 2632,659490652049476096,263.52323119515665,-1.5861101,1120-0407,129.99333333333337,19.609166666666667
